state_fips,county_fips,region,state_name,county_name,estimates_base_2010
27,109,2,Minnesota,Olmsted County,144268
27,111,2,Minnesota,Otter Tail County,57301
27,113,2,Minnesota,Pennington County,13930
27,115,2,Minnesota,Pine County,29747
27,117,2,Minnesota,Pipestone County,9597
27,119,2,Minnesota,Polk County,31600
27,121,2,Minnesota,Pope County,10993
27,123,2,Minnesota,Ramsey County,508639
27,125,2,Minnesota,Red Lake County,4089
27,127,2,Minnesota,Redwood County,16058
27,129,2,Minnesota,Renville County,15728
27,131,2,Minnesota,Rice County,64143
27,133,2,Minnesota,Rock County,9686
27,135,2,Minnesota,Roseau County,15629
27,137,2,Minnesota,St. Louis County,200229
27,139,2,Minnesota,Scott County,129908
27,141,2,Minnesota,Sherburne County,88492
27,143,2,Minnesota,Sibley County,15234
27,145,2,Minnesota,Stearns County,150642
27,147,2,Minnesota,Steele County,36581
27,149,2,Minnesota,Stevens County,9722
27,151,2,Minnesota,Swift County,9781
27,153,2,Minnesota,Todd County,24895
27,155,2,Minnesota,Traverse County,3558
27,157,2,Minnesota,Wabasha County,21665
27,159,2,Minnesota,Wadena County,13843
27,161,2,Minnesota,Waseca County,19138
27,163,2,Minnesota,Washington County,238109
27,165,2,Minnesota,Watonwan County,11211
27,167,2,Minnesota,Wilkin County,6576
27,169,2,Minnesota,Winona County,51461
27,171,2,Minnesota,Wright County,124697
27,173,2,Minnesota,Yellow Medicine County,10438
28,001,3,Mississippi,Adams County,32300
28,003,3,Mississippi,Alcorn County,37062
28,005,3,Mississippi,Amite County,13136
28,007,3,Mississippi,Attala County,19562
28,009,3,Mississippi,Benton County,8728
28,011,3,Mississippi,Bolivar County,34153
28,013,3,Mississippi,Calhoun County,14957
28,015,3,Mississippi,Carroll County,10597
28,017,3,Mississippi,Chickasaw County,17392
28,019,3,Mississippi,Choctaw County,8551
28,021,3,Mississippi,Claiborne County,9597
28,023,3,Mississippi,Clarke County,16728
28,025,3,Mississippi,Clay County,20648
28,027,3,Mississippi,Coahoma County,26145
28,029,3,Mississippi,Copiah County,29448
28,031,3,Mississippi,Covington County,19573
28,033,3,Mississippi,DeSoto County,161267
28,035,3,Mississippi,Forrest County,74862
28,037,3,Mississippi,Franklin County,8118
28,039,3,Mississippi,George County,22583
28,041,3,Mississippi,Greene County,14391
28,043,3,Mississippi,Grenada County,21898
28,045,3,Mississippi,Hancock County,44023
28,047,3,Mississippi,Harrison County,187109
28,049,3,Mississippi,Hinds County,245364
28,051,3,Mississippi,Holmes County,19483
28,053,3,Mississippi,Humphreys County,9373
28,055,3,Mississippi,Issaquena County,1399
28,057,3,Mississippi,Itawamba County,23401
28,059,3,Mississippi,Jackson County,139669
28,061,3,Mississippi,Jasper County,17073
28,063,3,Mississippi,Jefferson County,7732
28,065,3,Mississippi,Jefferson Davis County,12471
28,067,3,Mississippi,Jones County,67768
28,069,3,Mississippi,Kemper County,10438
28,071,3,Mississippi,Lafayette County,47361
28,073,3,Mississippi,Lamar County,55732
28,075,3,Mississippi,Lauderdale County,80280
28,077,3,Mississippi,Lawrence County,12951
28,079,3,Mississippi,Leake County,23803
28,081,3,Mississippi,Lee County,82910
28,083,3,Mississippi,Leflore County,32382
28,085,3,Mississippi,Lincoln County,34866
28,087,3,Mississippi,Lowndes County,59779
28,089,3,Mississippi,Madison County,95203
28,091,3,Mississippi,Marion County,27080
28,093,3,Mississippi,Marshall County,37151
28,095,3,Mississippi,Monroe County,36979
28,097,3,Mississippi,Montgomery County,10933
28,099,3,Mississippi,Neshoba County,29692
28,101,3,Mississippi,Newton County,21715
28,103,3,Mississippi,Noxubee County,11546
28,105,3,Mississippi,Oktibbeha County,47657
28,107,3,Mississippi,Panola County,34698
28,109,3,Mississippi,Pearl River County,55739
28,111,3,Mississippi,Perry County,12251
28,113,3,Mississippi,Pike County,40401
28,115,3,Mississippi,Pontotoc County,29946
28,117,3,Mississippi,Prentiss County,25274
28,119,3,Mississippi,Quitman County,8222
28,121,3,Mississippi,Rankin County,142052
28,123,3,Mississippi,Scott County,28260
28,125,3,Mississippi,Sharkey County,4916
28,127,3,Mississippi,Simpson County,27500
28,129,3,Mississippi,Smith County,16488
28,131,3,Mississippi,Stone County,17790
28,133,3,Mississippi,Sunflower County,29383
28,135,3,Mississippi,Tallahatchie County,15385
28,137,3,Mississippi,Tate County,28872
28,139,3,Mississippi,Tippah County,22232
28,141,3,Mississippi,Tishomingo County,19603
28,143,3,Mississippi,Tunica County,10778
28,145,3,Mississippi,Union County,27143
28,147,3,Mississippi,Walthall County,15440
28,149,3,Mississippi,Warren County,48770
28,151,3,Mississippi,Washington County,51135
28,153,3,Mississippi,Wayne County,20747
28,155,3,Mississippi,Webster County,10264
28,157,3,Mississippi,Wilkinson County,9878
28,159,3,Mississippi,Winston County,19201
28,161,3,Mississippi,Yalobusha County,12678
28,163,3,Mississippi,Yazoo County,28065
29,001,2,Missouri,Adair County,25606
29,003,2,Missouri,Andrew County,17296
29,005,2,Missouri,Atchison County,5683
29,007,2,Missouri,Audrain County,25531
29,009,2,Missouri,Barry County,35601
29,011,2,Missouri,Barton County,12396
29,013,2,Missouri,Bates County,17047
29,015,2,Missouri,Benton County,19057
29,017,2,Missouri,Bollinger County,12358
29,019,2,Missouri,Boone County,162652
29,021,2,Missouri,Buchanan County,89191
29,023,2,Missouri,Butler County,42792
29,025,2,Missouri,Caldwell County,9418
29,027,2,Missouri,Callaway County,44331
29,029,2,Missouri,Camden County,44016
29,031,2,Missouri,Cape Girardeau County,75674
29,033,2,Missouri,Carroll County,9294
29,035,2,Missouri,Carter County,6267
29,037,2,Missouri,Cass County,99500
29,039,2,Missouri,Cedar County,13982
29,041,2,Missouri,Chariton County,7811
29,043,2,Missouri,Christian County,77414
29,045,2,Missouri,Clark County,7129
29,047,2,Missouri,Clay County,221906
29,049,2,Missouri,Clinton County,20743
29,051,2,Missouri,Cole County,75975
29,053,2,Missouri,Cooper County,17604
29,055,2,Missouri,Crawford County,24719
29,057,2,Missouri,Dade County,7879
29,059,2,Missouri,Dallas County,16769
29,061,2,Missouri,Daviess County,8429
29,063,2,Missouri,DeKalb County,12884
29,065,2,Missouri,Dent County,15692
29,067,2,Missouri,Douglas County,13686
29,069,2,Missouri,Dunklin County,31957
29,071,2,Missouri,Franklin County,101468
29,073,2,Missouri,Gasconade County,15206
29,075,2,Missouri,Gentry County,6740
29,077,2,Missouri,Greene County,275179
29,079,2,Missouri,Grundy County,10260
29,081,2,Missouri,Harrison County,8961
29,083,2,Missouri,Henry County,22291
29,085,2,Missouri,Hickory County,9629
29,087,2,Missouri,Holt County,4912
29,089,2,Missouri,Howard County,10142
29,091,2,Missouri,Howell County,40386
29,093,2,Missouri,Iron County,10615
29,095,2,Missouri,Jackson County,674166
29,097,2,Missouri,Jasper County,117391
29,099,2,Missouri,Jefferson County,218722
29,101,2,Missouri,Johnson County,52565
29,103,2,Missouri,Knox County,4131
29,105,2,Missouri,Laclede County,35596
29,107,2,Missouri,Lafayette County,33369
29,109,2,Missouri,Lawrence County,38647
29,111,2,Missouri,Lewis County,10209
29,113,2,Missouri,Lincoln County,52536
29,115,2,Missouri,Linn County,12773
29,117,2,Missouri,Livingston County,15196
29,119,2,Missouri,McDonald County,23083
29,121,2,Missouri,Macon County,15566
29,123,2,Missouri,Madison County,12217
29,125,2,Missouri,Maries County,9153
29,127,2,Missouri,Marion County,28781
29,129,2,Missouri,Mercer County,3785
29,131,2,Missouri,Miller County,24748
29,133,2,Missouri,Mississippi County,14376
29,135,2,Missouri,Moniteau County,15605
29,137,2,Missouri,Monroe County,8844
29,139,2,Missouri,Montgomery County,12224
29,141,2,Missouri,Morgan County,20567
29,143,2,Missouri,New Madrid County,18940
29,145,2,Missouri,Newton County,58118
29,147,2,Missouri,Nodaway County,23373
29,149,2,Missouri,Oregon County,10881
29,151,2,Missouri,Osage County,13909
29,153,2,Missouri,Ozark County,9728
29,155,2,Missouri,Pemiscot County,18287
29,157,2,Missouri,Perry County,18971
29,159,2,Missouri,Pettis County,42214
29,161,2,Missouri,Phelps County,45124
29,163,2,Missouri,Pike County,18511
29,165,2,Missouri,Platte County,89329
29,167,2,Missouri,Polk County,31130
29,169,2,Missouri,Pulaski County,52282
29,171,2,Missouri,Putnam County,4979
29,173,2,Missouri,Ralls County,10175
29,175,2,Missouri,Randolph County,25418
29,177,2,Missouri,Ray County,23516
29,179,2,Missouri,Reynolds County,6690
29,181,2,Missouri,Ripley County,14106
29,183,2,Missouri,St. Charles County,360495
29,185,2,Missouri,St. Clair County,9805
29,186,2,Missouri,Ste. Genevieve County,18147
29,187,2,Missouri,St. Francois County,65369
29,189,2,Missouri,St. Louis County,998985
29,195,2,Missouri,Saline County,23370
29,197,2,Missouri,Schuyler County,4431
29,199,2,Missouri,Scotland County,4853
29,201,2,Missouri,Scott County,39199
29,203,2,Missouri,Shannon County,8435
29,205,2,Missouri,Shelby County,6372
29,207,2,Missouri,Stoddard County,29968
29,209,2,Missouri,Stone County,32208
29,211,2,Missouri,Sullivan County,6714
29,213,2,Missouri,Taney County,51672
29,215,2,Missouri,Texas County,26016
29,217,2,Missouri,Vernon County,21163
29,219,2,Missouri,Warren County,32539
29,221,2,Missouri,Washington County,25201
29,223,2,Missouri,Wayne County,13535
29,225,2,Missouri,Webster County,36264
29,227,2,Missouri,Worth County,2169
29,229,2,Missouri,Wright County,18742
29,510,2,Missouri,St. Louis city,319289
30,001,4,Montana,Beaverhead County,9246
30,003,4,Montana,Big Horn County,12863
30,005,4,Montana,Blaine County,6491
30,007,4,Montana,Broadwater County,5608
30,009,4,Montana,Carbon County,10078
30,011,4,Montana,Carter County,1160
30,013,4,Montana,Cascade County,81326
30,015,4,Montana,Chouteau County,5813
30,017,4,Montana,Custer County,11699
30,019,4,Montana,Daniels County,1751
30,021,4,Montana,Dawson County,8963
30,023,4,Montana,Deer Lodge County,9294
30,025,4,Montana,Fallon County,2890
30,027,4,Montana,Fergus County,11590
30,029,4,Montana,Flathead County,90927
30,031,4,Montana,Gallatin County,89515
30,033,4,Montana,Garfield County,1209
30,035,4,Montana,Glacier County,13399
30,037,4,Montana,Golden Valley County,884
30,039,4,Montana,Granite County,3074
30,041,4,Montana,Hill County,16096
30,043,4,Montana,Jefferson County,11403
30,045,4,Montana,Judith Basin County,2072
30,047,4,Montana,Lake County,28748
30,049,4,Montana,Lewis and Clark County,63394
30,051,4,Montana,Liberty County,2339
30,053,4,Montana,Lincoln County,19683
30,055,4,Montana,McCone County,1734
30,057,4,Montana,Madison County,7691
30,059,4,Montana,Meagher County,1891
30,061,4,Montana,Mineral County,4229
30,063,4,Montana,Missoula County,109296
30,065,4,Montana,Musselshell County,4538
30,067,4,Montana,Park County,15635
30,069,4,Montana,Petroleum County,488
30,071,4,Montana,Phillips County,4252
30,073,4,Montana,Pondera County,6155
30,075,4,Montana,Powder River County,1743
30,077,4,Montana,Powell County,7034
30,079,4,Montana,Prairie County,1179
30,081,4,Montana,Ravalli County,40210
30,083,4,Montana,Richland County,9746
30,085,4,Montana,Roosevelt County,10425
30,087,4,Montana,Rosebud County,9235
30,089,4,Montana,Sanders County,11413
30,091,4,Montana,Sheridan County,3384
30,093,4,Montana,Silver Bow County,34209
30,095,4,Montana,Stillwater County,9096
30,097,4,Montana,Sweet Grass County,3651
30,099,4,Montana,Teton County,6071
30,101,4,Montana,Toole County,5324
30,103,4,Montana,Treasure County,718
30,105,4,Montana,Valley County,7369
30,107,4,Montana,Wheatland County,2168
30,109,4,Montana,Wibaux County,1017
30,111,4,Montana,Yellowstone County,147991
31,001,2,Nebraska,Adams County,31367
31,003,2,Nebraska,Antelope County,6685
31,005,2,Nebraska,Arthur County,460
31,007,2,Nebraska,Banner County,690
31,009,2,Nebraska,Blaine County,478
31,011,2,Nebraska,Boone County,5505
31,013,2,Nebraska,Box Butte County,11308
31,015,2,Nebraska,Boyd County,2099
31,017,2,Nebraska,Brown County,3143
31,019,2,Nebraska,Buffalo County,46099
31,021,2,Nebraska,Burt County,6858
31,023,2,Nebraska,Butler County,8395
31,025,2,Nebraska,Cass County,25241
31,027,2,Nebraska,Cedar County,8852
31,029,2,Nebraska,Chase County,3966
31,031,2,Nebraska,Cherry County,5713
31,033,2,Nebraska,Cheyenne County,9998
31,035,2,Nebraska,Clay County,6539
31,037,2,Nebraska,Colfax County,10515
31,039,2,Nebraska,Cuming County,9139
31,041,2,Nebraska,Custer County,10939
31,043,2,Nebraska,Dakota County,21006
31,045,2,Nebraska,Dawes County,9182
31,047,2,Nebraska,Dawson County,24326
31,049,2,Nebraska,Deuel County,1932
31,051,2,Nebraska,Dixon County,6003
31,053,2,Nebraska,Dodge County,36685
31,055,2,Nebraska,Douglas County,517116
31,057,2,Nebraska,Dundy County,2008
31,059,2,Nebraska,Fillmore County,5890
31,061,2,Nebraska,Franklin County,3225
31,063,2,Nebraska,Frontier County,2756
31,065,2,Nebraska,Furnas County,4959
31,067,2,Nebraska,Gage County,22311
31,069,2,Nebraska,Garden County,2057
31,071,2,Nebraska,Garfield County,2049
31,073,2,Nebraska,Gosper County,2044
31,075,2,Nebraska,Grant County,614
31,077,2,Nebraska,Greeley County,2538
31,079,2,Nebraska,Hall County,58611
31,081,2,Nebraska,Hamilton County,9114
31,083,2,Nebraska,Harlan County,3417
31,085,2,Nebraska,Hayes County,960
31,087,2,Nebraska,Hitchcock County,2908
31,089,2,Nebraska,Holt County,10435
31,091,2,Nebraska,Hooker County,736
31,093,2,Nebraska,Howard County,6274
31,095,2,Nebraska,Jefferson County,7547
31,097,2,Nebraska,Johnson County,5217
31,099,2,Nebraska,Kearney County,6489
31,101,2,Nebraska,Keith County,8371
31,103,2,Nebraska,Keya Paha County,824
31,105,2,Nebraska,Kimball County,3821
31,107,2,Nebraska,Knox County,8701
31,109,2,Nebraska,Lancaster County,285407
31,111,2,Nebraska,Lincoln County,36288
31,113,2,Nebraska,Logan County,763
31,115,2,Nebraska,Loup County,628
31,117,2,Nebraska,McPherson County,539
31,119,2,Nebraska,Madison County,34876
31,121,2,Nebraska,Merrick County,7859
31,123,2,Nebraska,Morrill County,5042
31,125,2,Nebraska,Nance County,3735
31,127,2,Nebraska,Nemaha County,7248
31,129,2,Nebraska,Nuckolls County,4500
31,131,2,Nebraska,Otoe County,15740
31,133,2,Nebraska,Pawnee County,2773
31,135,2,Nebraska,Perkins County,2967
31,137,2,Nebraska,Phelps County,9188
31,139,2,Nebraska,Pierce County,7266
31,141,2,Nebraska,Platte County,32237
31,143,2,Nebraska,Polk County,5402
31,145,2,Nebraska,Red Willow County,11055
31,147,2,Nebraska,Richardson County,8363
31,149,2,Nebraska,Rock County,1528
31,151,2,Nebraska,Saline County,14200
31,153,2,Nebraska,Sarpy County,158835
31,155,2,Nebraska,Saunders County,20778
31,157,2,Nebraska,Scotts Bluff County,36970
31,159,2,Nebraska,Seward County,16750
31,161,2,Nebraska,Sheridan County,5469
31,163,2,Nebraska,Sherman County,3152
31,165,2,Nebraska,Sioux County,1311
31,167,2,Nebraska,Stanton County,6128
31,169,2,Nebraska,Thayer County,5228
31,171,2,Nebraska,Thomas County,647
31,173,2,Nebraska,Thurston County,6939
31,175,2,Nebraska,Valley County,4260
31,177,2,Nebraska,Washington County,20232
31,179,2,Nebraska,Wayne County,9592
31,181,2,Nebraska,Webster County,3812
31,183,2,Nebraska,Wheeler County,818
31,185,2,Nebraska,York County,13665
32,001,4,Nevada,Churchill County,24875
32,003,4,Nevada,Clark County,1951268
32,005,4,Nevada,Douglas County,47000
32,007,4,Nevada,Elko County,48942
32,009,4,Nevada,Esmeralda County,784
32,011,4,Nevada,Eureka County,1987
32,013,4,Nevada,Humboldt County,16521
32,015,4,Nevada,Lander County,5775
32,017,4,Nevada,Lincoln County,5339
32,019,4,Nevada,Lyon County,51982
32,021,4,Nevada,Mineral County,4770
32,023,4,Nevada,Nye County,43945
32,027,4,Nevada,Pershing County,6752
32,029,4,Nevada,Storey County,4013
32,031,4,Nevada,Washoe County,421429
32,033,4,Nevada,White Pine County,10026
32,510,4,Nevada,Carson City,55269
33,001,1,New Hampshire,Belknap County,60075
33,003,1,New Hampshire,Carroll County,47823
33,005,1,New Hampshire,Cheshire County,77122
33,007,1,New Hampshire,Coos County,33052
33,009,1,New Hampshire,Grafton County,89139
33,011,1,New Hampshire,Hillsborough County,400706
33,013,1,New Hampshire,Merrimack County,146451
33,015,1,New Hampshire,Rockingham County,295204
33,017,1,New Hampshire,Strafford County,123151
33,019,1,New Hampshire,Sullivan County,43739
34,001,1,New Jersey,Atlantic County,274525
34,003,1,New Jersey,Bergen County,905107
34,005,1,New Jersey,Burlington County,448730
34,007,1,New Jersey,Camden County,513535
34,009,1,New Jersey,Cape May County,97257
34,011,1,New Jersey,Cumberland County,156627
34,013,1,New Jersey,Essex County,783891
34,015,1,New Jersey,Gloucester County,288756
34,017,1,New Jersey,Hudson County,634284
34,019,1,New Jersey,Hunterdon County,127361
34,021,1,New Jersey,Mercer County,367485
34,023,1,New Jersey,Middlesex County,810038
34,025,1,New Jersey,Monmouth County,630362
34,027,1,New Jersey,Morris County,492281
34,029,1,New Jersey,Ocean County,576546
34,031,1,New Jersey,Passaic County,501600
34,033,1,New Jersey,Salem County,66072
34,035,1,New Jersey,Somerset County,323479
34,037,1,New Jersey,Sussex County,148936
34,039,1,New Jersey,Union County,536464
34,041,1,New Jersey,Warren County,108642
35,001,4,New Mexico,Bernalillo County,662477
35,003,4,New Mexico,Catron County,3727
35,005,4,New Mexico,Chaves County,65648
35,006,4,New Mexico,Cibola County,27215
35,007,4,New Mexico,Colfax County,13751
35,009,4,New Mexico,Curry County,48376
35,011,4,New Mexico,De Baca County,2024
35,013,4,New Mexico,DoÒa Ana County,209217
35,015,4,New Mexico,Eddy County,53828
35,017,4,New Mexico,Grant County,29512
35,019,4,New Mexico,Guadalupe County,4688
35,021,4,New Mexico,Harding County,695
35,023,4,New Mexico,Hidalgo County,4898
35,025,4,New Mexico,Lea County,64726
35,027,4,New Mexico,Lincoln County,20493
35,028,4,New Mexico,Los Alamos County,17950
35,029,4,New Mexico,Luna County,25095
35,031,4,New Mexico,McKinley County,71485
35,033,4,New Mexico,Mora County,4881
35,035,4,New Mexico,Otero County,63832
35,037,4,New Mexico,Quay County,9040
35,039,4,New Mexico,Rio Arriba County,40220
35,041,4,New Mexico,Roosevelt County,19840
35,043,4,New Mexico,Sandoval County,131621
35,045,4,New Mexico,San Juan County,130045
35,047,4,New Mexico,San Miguel County,29375
35,049,4,New Mexico,Santa Fe County,144232
35,051,4,New Mexico,Sierra County,11996
35,053,4,New Mexico,Socorro County,17861
35,055,4,New Mexico,Taos County,32933
35,057,4,New Mexico,Torrance County,16380
35,059,4,New Mexico,Union County,4553
35,061,4,New Mexico,Valencia County,76585
36,001,1,New York,Albany County,304208
36,003,1,New York,Allegany County,48923
36,005,1,New York,Bronx County,1384580
36,007,1,New York,Broome County,200675
36,009,1,New York,Cattaraugus County,80337
36,011,1,New York,Cayuga County,80008
36,013,1,New York,Chautauqua County,134907
36,015,1,New York,Chemung County,88847
36,017,1,New York,Chenango County,50511
36,019,1,New York,Clinton County,82131
36,021,1,New York,Columbia County,63066
36,023,1,New York,Cortland County,49290
36,025,1,New York,Delaware County,47962
36,027,1,New York,Dutchess County,297454
36,029,1,New York,Erie County,919134
36,031,1,New York,Essex County,39373
36,033,1,New York,Franklin County,51601
36,035,1,New York,Fulton County,55513
36,037,1,New York,Genesee County,59934
36,039,1,New York,Greene County,49214
36,041,1,New York,Hamilton County,4841
36,043,1,New York,Herkimer County,64469
36,045,1,New York,Jefferson County,116232
36,047,1,New York,Kings County,2504721
36,049,1,New York,Lewis County,27090
36,051,1,New York,Livingston County,65206
36,053,1,New York,Madison County,73452
36,055,1,New York,Monroe County,744394
36,057,1,New York,Montgomery County,50264
36,059,1,New York,Nassau County,1339880
36,061,1,New York,New York County,1586381
36,063,1,New York,Niagara County,216480
36,065,1,New York,Oneida County,234860
36,067,1,New York,Onondaga County,467067
36,069,1,New York,Ontario County,108099
36,071,1,New York,Orange County,372826
36,073,1,New York,Orleans County,42890
36,075,1,New York,Oswego County,122105
36,077,1,New York,Otsego County,62278
36,079,1,New York,Putnam County,99654
36,081,1,New York,Queens County,2230619
36,083,1,New York,Rensselaer County,159433
36,085,1,New York,Richmond County,468730
36,087,1,New York,Rockland County,311691
36,089,1,New York,St. Lawrence County,111940
36,091,1,New York,Saratoga County,219598
36,093,1,New York,Schenectady County,154751
36,095,1,New York,Schoharie County,32723
36,097,1,New York,Schuyler County,18362
36,099,1,New York,Seneca County,35248
36,101,1,New York,Steuben County,98982
36,103,1,New York,Suffolk County,1493116
36,105,1,New York,Sullivan County,77501
36,107,1,New York,Tioga County,51049
36,109,1,New York,Tompkins County,101592
36,111,1,New York,Ulster County,182519
36,113,1,New York,Warren County,65692
36,115,1,New York,Washington County,63254
36,117,1,New York,Wayne County,93751
36,119,1,New York,Westchester County,949218
36,121,1,New York,Wyoming County,42154
36,123,1,New York,Yates County,25364
37,001,3,North Carolina,Alamance County,151155
37,003,3,North Carolina,Alexander County,37182
37,005,3,North Carolina,Alleghany County,11152
37,007,3,North Carolina,Anson County,26929
37,009,3,North Carolina,Ashe County,27240
37,011,3,North Carolina,Avery County,17807
37,013,3,North Carolina,Beaufort County,47784
37,015,3,North Carolina,Bertie County,21275
37,017,3,North Carolina,Bladen County,35170
37,019,3,North Carolina,Brunswick County,107429
37,021,3,North Carolina,Buncombe County,238330
37,023,3,North Carolina,Burke County,90837
37,025,3,North Carolina,Cabarrus County,178121
37,027,3,North Carolina,Caldwell County,83058
37,029,3,North Carolina,Camden County,9980
37,031,3,North Carolina,Carteret County,66463
37,033,3,North Carolina,Caswell County,23731
37,035,3,North Carolina,Catawba County,154717
37,037,3,North Carolina,Chatham County,63485
37,039,3,North Carolina,Cherokee County,27447
37,041,3,North Carolina,Chowan County,14793
37,043,3,North Carolina,Clay County,10590
37,045,3,North Carolina,Cleveland County,98032
37,047,3,North Carolina,Columbus County,58124
37,049,3,North Carolina,Craven County,103498
37,051,3,North Carolina,Cumberland County,319431
37,053,3,North Carolina,Currituck County,23547
37,055,3,North Carolina,Dare County,33920
37,057,3,North Carolina,Davidson County,162822
37,059,3,North Carolina,Davie County,41221
37,061,3,North Carolina,Duplin County,58417
37,063,3,North Carolina,Durham County,270001
37,065,3,North Carolina,Edgecombe County,56539
37,067,3,North Carolina,Forsyth County,350638
37,069,3,North Carolina,Franklin County,60563
37,071,3,North Carolina,Gaston County,206098
37,073,3,North Carolina,Gates County,12185
37,075,3,North Carolina,Graham County,8858
37,077,3,North Carolina,Granville County,57538
37,079,3,North Carolina,Greene County,21353
37,081,3,North Carolina,Guilford County,488454
37,083,3,North Carolina,Halifax County,54624
37,085,3,North Carolina,Harnett County,114691
37,087,3,North Carolina,Haywood County,59032
37,089,3,North Carolina,Henderson County,106719
37,091,3,North Carolina,Hertford County,24677
37,093,3,North Carolina,Hoke County,46889
37,095,3,North Carolina,Hyde County,5817
37,097,3,North Carolina,Iredell County,159464
37,099,3,North Carolina,Jackson County,40270
37,101,3,North Carolina,Johnston County,168878
37,103,3,North Carolina,Jones County,10167
37,105,3,North Carolina,Lee County,57849
37,107,3,North Carolina,Lenoir County,59507
37,109,3,North Carolina,Lincoln County,78014
37,111,3,North Carolina,McDowell County,45002
37,113,3,North Carolina,Macon County,33925
37,115,3,North Carolina,Madison County,20782
37,117,3,North Carolina,Martin County,24515
37,119,3,North Carolina,Mecklenburg County,919664
37,121,3,North Carolina,Mitchell County,15581
37,123,3,North Carolina,Montgomery County,27782
37,125,3,North Carolina,Moore County,88250
37,127,3,North Carolina,Nash County,95829
37,129,3,North Carolina,New Hanover County,202683
37,131,3,North Carolina,Northampton County,22106
37,133,3,North Carolina,Onslow County,177801
37,135,3,North Carolina,Orange County,133693
37,137,3,North Carolina,Pamlico County,13143
37,139,3,North Carolina,Pasquotank County,40661
37,141,3,North Carolina,Pender County,52196
37,143,3,North Carolina,Perquimans County,13452
37,145,3,North Carolina,Person County,39476
37,147,3,North Carolina,Pitt County,168176
37,149,3,North Carolina,Polk County,20516
37,151,3,North Carolina,Randolph County,141824
37,153,3,North Carolina,Richmond County,46647
37,155,3,North Carolina,Robeson County,134229
37,157,3,North Carolina,Rockingham County,93645
37,159,3,North Carolina,Rowan County,138494
37,161,3,North Carolina,Rutherford County,67819
37,163,3,North Carolina,Sampson County,63471
37,165,3,North Carolina,Scotland County,36160
37,167,3,North Carolina,Stanly County,60586
37,169,3,North Carolina,Stokes County,47413
37,171,3,North Carolina,Surry County,73749
37,173,3,North Carolina,Swain County,13978
37,175,3,North Carolina,Transylvania County,33089
37,177,3,North Carolina,Tyrrell County,4407
37,179,3,North Carolina,Union County,201332
37,181,3,North Carolina,Vance County,45408
37,183,3,North Carolina,Wake County,901052
37,185,3,North Carolina,Warren County,21028
37,187,3,North Carolina,Washington County,13193
37,189,3,North Carolina,Watauga County,51061
37,191,3,North Carolina,Wayne County,122661
37,193,3,North Carolina,Wilkes County,69310
37,195,3,North Carolina,Wilson County,81224
37,197,3,North Carolina,Yadkin County,38409
37,199,3,North Carolina,Yancey County,17817
38,001,2,North Dakota,Adams County,2343
38,003,2,North Dakota,Barnes County,11064
38,005,2,North Dakota,Benson County,6660
38,007,2,North Dakota,Billings County,784
38,009,2,North Dakota,Bottineau County,6429
38,011,2,North Dakota,Bowman County,3151
38,013,2,North Dakota,Burke County,1968
38,015,2,North Dakota,Burleigh County,81308
38,017,2,North Dakota,Cass County,149778
38,019,2,North Dakota,Cavalier County,3994
38,021,2,North Dakota,Dickey County,5287
38,023,2,North Dakota,Divide County,2071
38,025,2,North Dakota,Dunn County,3536
38,027,2,North Dakota,Eddy County,2385
38,029,2,North Dakota,Emmons County,3545
38,031,2,North Dakota,Foster County,3337
38,033,2,North Dakota,Golden Valley County,1680
38,035,2,North Dakota,Grand Forks County,66864
38,037,2,North Dakota,Grant County,2394
38,039,2,North Dakota,Griggs County,2421
38,041,2,North Dakota,Hettinger County,2478
38,043,2,North Dakota,Kidder County,2435
38,045,2,North Dakota,LaMoure County,4141
38,047,2,North Dakota,Logan County,1988
38,049,2,North Dakota,McHenry County,5392
38,051,2,North Dakota,McIntosh County,2813
38,053,2,North Dakota,McKenzie County,6359
38,055,2,North Dakota,McLean County,8962
38,057,2,North Dakota,Mercer County,8424
38,059,2,North Dakota,Morton County,27469
38,061,2,North Dakota,Mountrail County,7663
38,063,2,North Dakota,Nelson County,3126
38,065,2,North Dakota,Oliver County,1848
38,067,2,North Dakota,Pembina County,7403
38,069,2,North Dakota,Pierce County,4359
38,071,2,North Dakota,Ramsey County,11451
38,073,2,North Dakota,Ransom County,5457
38,075,2,North Dakota,Renville County,2470
38,077,2,North Dakota,Richland County,16321
38,079,2,North Dakota,Rolette County,13939
38,081,2,North Dakota,Sargent County,3829
38,083,2,North Dakota,Sheridan County,1321
38,085,2,North Dakota,Sioux County,4154
38,087,2,North Dakota,Slope County,727
38,089,2,North Dakota,Stark County,24199
38,091,2,North Dakota,Steele County,1975
38,093,2,North Dakota,Stutsman County,21100
38,095,2,North Dakota,Towner County,2246
38,097,2,North Dakota,Traill County,8121
38,099,2,North Dakota,Walsh County,11126
38,101,2,North Dakota,Ward County,61675
38,103,2,North Dakota,Wells County,4207
38,105,2,North Dakota,Williams County,22399
39,001,2,Ohio,Adams County,28541
39,003,2,Ohio,Allen County,106313
39,005,2,Ohio,Ashland County,53140
39,007,2,Ohio,Ashtabula County,101489
39,009,2,Ohio,Athens County,64764
39,011,2,Ohio,Auglaize County,45917
39,013,2,Ohio,Belmont County,70400
39,015,2,Ohio,Brown County,44826
39,017,2,Ohio,Butler County,368136
