geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US29181,Ripley County,Missouri,8.24,10.87,3.92,33343
0500000US29183,St. Charles County,Missouri,3.83,37.83,13.72,81411
0500000US29185,St. Clair County,Missouri,14.86,13.43,4.83,38470
0500000US29186,Ste. Genevieve County,Missouri,14.41,17.73,6.84,56234
0500000US29187,St. Francois County,Missouri,13.28,14.05,6.01,45774
0500000US29189,St. Louis County,Missouri,3.81,43.17,18.34,65300
0500000US29195,Saline County,Missouri,4.18,17.96,6.51,43201
0500000US29197,Schuyler County,Missouri,8.96,11.58,5.08,39697
0500000US29199,Scotland County,Missouri,6.69,12.01,3.21,42965
0500000US29201,Scott County,Missouri,3.51,14.50,5.49,42231
0500000US29203,Shannon County,Missouri,9.41,15.76,5.13,32180
0500000US29205,Shelby County,Missouri,8.52,16.99,5.15,44051
0500000US29207,Stoddard County,Missouri,7.27,13.24,4.20,40567
0500000US29209,Stone County,Missouri,7.17,18.40,5.42,46443
0500000US29211,Sullivan County,Missouri,3.39,12.19,4.94,42604
0500000US29213,Taney County,Missouri,5.46,18.45,6.06,41487
0500000US29215,Texas County,Missouri,5.68,14.14,4.39,35277
0500000US29217,Vernon County,Missouri,3.93,17.65,7.12,43379
0500000US29219,Warren County,Missouri,13.13,18.58,6.03,57948
0500000US29221,Washington County,Missouri,18.45,9.36,3.41,39621
0500000US29223,Wayne County,Missouri,11.04,10.25,3.38,34391
0500000US29225,Webster County,Missouri,5.09,16.91,6.27,47421
0500000US29227,Worth County,Missouri,13.34,17.51,5.27,52500
0500000US29229,Wright County,Missouri,12.41,11.36,4.24,32752
0500000US29510,St. Louis city,Missouri,5.97,35.03,15.85,41107
0500000US30001,Beaverhead County,Montana,6.66,35.49,11.32,44809
0500000US30003,Big Horn County,Montana,5.81,17.35,4.59,46365
0500000US30005,Blaine County,Montana,3.65,21.82,5.22,38083
0500000US30007,Broadwater County,Montana,8.62,27.02,7.88,56469
0500000US30009,Carbon County,Montana,13.08,31.98,10.87,57538
0500000US30011,Carter County,Montana,5.54,17.46,2.64,44196
0500000US30013,Cascade County,Montana,2.13,26.04,8.44,48160
0500000US30015,Chouteau County,Montana,3.22,27.32,5.57,40942
0500000US30017,Custer County,Montana,3.58,22.46,7.43,55841
0500000US30019,Daniels County,Montana,4.49,21.86,4.51,54750
0500000US30021,Dawson County,Montana,6.14,21.04,6.00,59820
0500000US30023,Deer Lodge County,Montana,2.56,17.39,4.40,41783
0500000US30025,Fallon County,Montana,4.33,17.33,7.01,60750
0500000US30027,Fergus County,Montana,3.00,28.92,6.83,50327
0500000US30029,Flathead County,Montana,2.75,29.88,9.72,52966
0500000US30031,Gallatin County,Montana,4.27,49.03,17.36,61499
0500000US30033,Garfield County,Montana,2.15,16.82,3.31,45893
0500000US30035,Glacier County,Montana,1.45,19.00,6.59,31029
0500000US30037,Golden Valley County,Montana,23.93,25.87,5.94,39952
0500000US30039,Granite County,Montana,13.09,26.64,10.62,48958
0500000US30041,Hill County,Montana,1.66,24.51,6.18,47141
0500000US30043,Jefferson County,Montana,4.05,34.03,9.92,66867
0500000US30045,Judith Basin County,Montana,7.78,28.65,4.84,45764
0500000US30047,Lake County,Montana,3.45,28.02,9.65,45488
0500000US30049,Lewis and Clark County,Montana,2.48,38.55,14.67,62130
0500000US30051,Liberty County,Montana,3.39,16.56,4.85,47419
0500000US30053,Lincoln County,Montana,4.94,20.23,5.48,38287
0500000US30055,McCone County,Montana,4.86,16.11,1.25,47500
0500000US30057,Madison County,Montana,6.41,28.86,9.83,50247
0500000US30059,Meagher County,Montana,1.38,26.06,7.34,43109
0500000US30061,Mineral County,Montana,8.08,17.28,5.51,41905
0500000US30063,Missoula County,Montana,2.93,42.53,16.69,51270
0500000US30065,Musselshell County,Montana,26.13,14.12,4.68,41612
0500000US30067,Park County,Montana,10.38,32.45,10.31,49194
0500000US30069,Petroleum County,Montana,9.79,28.99,9.47,44688
0500000US30071,Phillips County,Montana,8.90,20.49,5.55,46222
0500000US30073,Pondera County,Montana,2.54,24.77,6.39,45458
0500000US30075,Powder River County,Montana,5.26,26.42,4.70,52457
0500000US30077,Powell County,Montana,10.40,20.96,8.21,49652
0500000US30079,Prairie County,Montana,2.82,20.88,3.70,47250
0500000US30081,Ravalli County,Montana,7.28,27.06,10.75,48930
0500000US30083,Richland County,Montana,6.69,19.03,5.11,67272
0500000US30085,Roosevelt County,Montana,3.63,17.14,4.83,42904
0500000US30087,Rosebud County,Montana,1.55,18.01,4.40,56549
0500000US30089,Sanders County,Montana,6.32,17.11,3.82,36984
0500000US30091,Sheridan County,Montana,5.05,23.61,5.39,54321
0500000US30093,Silver Bow County,Montana,3.07,26.37,8.58,42237
0500000US30095,Stillwater County,Montana,11.95,25.27,7.19,63785
0500000US30097,Sweet Grass County,Montana,12.00,25.52,7.84,49514
0500000US30099,Teton County,Montana,5.07,24.41,7.53,51862
0500000US30101,Toole County,Montana,4.12,14.50,2.07,46823
0500000US30103,Treasure County,Montana,6.63,23.51,5.96,42292
0500000US30105,Valley County,Montana,4.35,20.85,5.34,55882
0500000US30107,Wheatland County,Montana,1.82,19.80,5.11,41186
0500000US30109,Wibaux County,Montana,9.13,20.82,2.48,50202
0500000US30111,Yellowstone County,Montana,3.16,30.96,9.13,59117
0500000US31001,Adams County,Nebraska,2.83,24.89,9.42,51536
0500000US31003,Antelope County,Nebraska,2.43,19.10,5.23,48716
0500000US31005,Arthur County,Nebraska,4.55,27.86,5.71,43854
0500000US31007,Banner County,Nebraska,4.07,20.66,6.43,59625
0500000US31009,Blaine County,Nebraska,7.80,22.73,9.09,50870
0500000US31011,Boone County,Nebraska,3.12,20.57,6.31,54063
0500000US31013,Box Butte County,Nebraska,0.84,18.15,4.40,56412
0500000US31015,Boyd County,Nebraska,7.24,18.24,3.71,50729
0500000US31017,Brown County,Nebraska,4.53,19.76,5.33,41550
0500000US31019,Buffalo County,Nebraska,2.40,34.75,11.54,56952
0500000US31021,Burt County,Nebraska,9.18,18.11,4.41,51482
0500000US31023,Butler County,Nebraska,7.31,19.89,4.67,55562
0500000US31025,Cass County,Nebraska,3.60,27.40,8.59,71139
0500000US31027,Cedar County,Nebraska,3.09,19.41,5.50,58978
0500000US31029,Chase County,Nebraska,3.36,20.79,5.35,55833
0500000US31031,Cherry County,Nebraska,2.71,21.20,6.05,53684
0500000US31033,Cheyenne County,Nebraska,2.57,26.19,6.07,56538
0500000US31035,Clay County,Nebraska,3.50,18.35,5.35,56316
0500000US31037,Colfax County,Nebraska,1.06,14.55,4.98,56528
0500000US31039,Cuming County,Nebraska,3.84,23.23,5.70,55190
0500000US31041,Custer County,Nebraska,2.51,20.89,6.98,49891
0500000US31043,Dakota County,Nebraska,2.41,12.52,3.97,55017
0500000US31045,Dawes County,Nebraska,4.57,36.95,16.64,51748
0500000US31047,Dawson County,Nebraska,4.89,15.65,4.72,53769
0500000US31049,Deuel County,Nebraska,3.34,15.82,3.97,48500
0500000US31051,Dixon County,Nebraska,3.76,20.51,5.94,56775
0500000US31053,Dodge County,Nebraska,4.17,18.55,6.55,53101
0500000US31055,Douglas County,Nebraska,2.32,38.92,13.45,61688
0500000US31057,Dundy County,Nebraska,4.11,19.43,5.78,44350
0500000US31059,Fillmore County,Nebraska,4.02,19.91,5.30,55625
0500000US31061,Franklin County,Nebraska,6.45,16.60,4.11,49235
0500000US31063,Frontier County,Nebraska,3.05,20.01,7.20,51855
0500000US31065,Furnas County,Nebraska,1.93,18.94,3.63,47989
0500000US31067,Gage County,Nebraska,3.88,20.24,5.52,51662
0500000US31069,Garden County,Nebraska,5.43,24.93,5.11,44471
0500000US31071,Garfield County,Nebraska,3.64,22.20,5.36,48545
0500000US31073,Gosper County,Nebraska,1.92,26.39,7.78,62545
0500000US31075,Grant County,Nebraska,14.19,25.15,5.48,39479
0500000US31077,Greeley County,Nebraska,10.19,17.38,5.00,47128
0500000US31079,Hall County,Nebraska,2.56,20.93,5.96,54742
0500000US31081,Hamilton County,Nebraska,3.01,26.01,7.53,64042
0500000US31083,Harlan County,Nebraska,4.49,21.37,4.95,50344
0500000US31085,Hayes County,Nebraska,7.10,18.13,2.30,45515
0500000US31087,Hitchcock County,Nebraska,5.57,18.65,5.89,42902
0500000US31089,Holt County,Nebraska,3.25,21.25,5.72,57468
0500000US31091,Hooker County,Nebraska,6.12,23.87,6.85,39115
0500000US31093,Howard County,Nebraska,3.92,20.53,5.01,54399
0500000US31095,Jefferson County,Nebraska,3.80,15.32,3.18,43295
0500000US31097,Johnson County,Nebraska,9.22,16.00,5.08,52794
0500000US31099,Kearney County,Nebraska,2.37,22.68,6.69,56952
0500000US31101,Keith County,Nebraska,4.33,20.67,6.41,48901
0500000US31103,Keya Paha County,Nebraska,5.37,22.87,7.99,49688
0500000US31105,Kimball County,Nebraska,4.38,18.20,4.84,43856
0500000US31107,Knox County,Nebraska,3.76,21.67,6.32,49752
0500000US31109,Lancaster County,Nebraska,3.19,38.78,14.05,58009
0500000US31111,Lincoln County,Nebraska,1.99,22.12,7.80,56794
0500000US31113,Logan County,Nebraska,9.97,19.66,1.54,51607
0500000US31115,Loup County,Nebraska,9.29,23.21,5.86,53125
0500000US31117,McPherson County,Nebraska,21.15,24.85,6.80,48882
0500000US31119,Madison County,Nebraska,2.47,22.44,6.43,52857
0500000US31121,Merrick County,Nebraska,2.09,17.36,4.18,54197
0500000US31123,Morrill County,Nebraska,3.89,18.15,3.77,45121
0500000US31125,Nance County,Nebraska,6.67,19.81,8.55,45833
0500000US31127,Nemaha County,Nebraska,4.75,28.08,8.02,51922
0500000US31129,Nuckolls County,Nebraska,4.83,19.14,7.34,42049
0500000US31131,Otoe County,Nebraska,6.43,21.76,5.92,54828
0500000US31133,Pawnee County,Nebraska,10.23,17.51,5.73,46314
0500000US31135,Perkins County,Nebraska,3.06,25.84,7.03,62469
0500000US31137,Phelps County,Nebraska,2.45,25.91,7.35,57241
0500000US31139,Pierce County,Nebraska,2.83,22.26,5.49,56620
0500000US31141,Platte County,Nebraska,2.02,22.20,6.59,62617
0500000US31143,Polk County,Nebraska,5.18,21.07,5.74,61962
0500000US31145,Red Willow County,Nebraska,3.46,18.83,6.68,46859
0500000US31147,Richardson County,Nebraska,2.90,18.25,5.46,48096
0500000US31149,Rock County,Nebraska,1.10,20.89,4.77,52604
0500000US31151,Saline County,Nebraska,4.72,14.28,4.80,51143
0500000US31153,Sarpy County,Nebraska,2.19,40.09,14.28,79549
0500000US31155,Saunders County,Nebraska,4.73,25.35,7.91,66718
0500000US31157,Scotts Bluff County,Nebraska,2.57,22.36,6.82,50157
0500000US31159,Seward County,Nebraska,3.36,29.19,9.55,67591
0500000US31161,Sheridan County,Nebraska,3.87,23.63,7.28,41719
0500000US31163,Sherman County,Nebraska,7.83,18.15,5.69,51172
0500000US31165,Sioux County,Nebraska,4.55,26.64,4.46,46875
0500000US31167,Stanton County,Nebraska,2.99,16.62,4.52,62687
0500000US31169,Thayer County,Nebraska,1.33,19.82,6.05,50734
0500000US31171,Thomas County,Nebraska,3.46,23.98,4.93,50682
0500000US31173,Thurston County,Nebraska,2.65,16.70,5.53,48149
0500000US31175,Valley County,Nebraska,6.15,22.81,5.16,55170
0500000US31177,Washington County,Nebraska,3.40,30.27,8.34,70753
0500000US31179,Wayne County,Nebraska,5.83,34.48,11.84,62623
0500000US31181,Webster County,Nebraska,4.13,22.61,8.49,42298
0500000US31183,Wheeler County,Nebraska,1.43,17.29,5.45,52083
0500000US31185,York County,Nebraska,4.68,28.11,8.95,59779
0500000US32001,Churchill County,Nevada,10.14,17.49,5.30,51514
0500000US32003,Clark County,Nevada,4.49,23.86,8.05,56802
0500000US32005,Douglas County,Nevada,7.28,28.88,10.97,62503
0500000US32007,Elko County,Nevada,22.55,18.24,6.89,77209
0500000US32009,Esmeralda County,Nevada,6.16,16.51,4.68,40000
0500000US32011,Eureka County,Nevada,21.35,11.71,0.68,77625
0500000US32013,Humboldt County,Nevada,20.87,16.27,6.45,70373
0500000US32015,Lander County,Nevada,17.67,11.56,6.63,93583
0500000US32017,Lincoln County,Nevada,7.71,17.75,6.99,56414
0500000US32019,Lyon County,Nevada,10.44,13.98,4.24,55493
0500000US32021,Mineral County,Nevada,4.27,14.39,3.82,41163
0500000US32023,Nye County,Nevada,16.23,11.50,3.08,45711
0500000US32027,Pershing County,Nevada,4.03,14.77,6.96,50846
0500000US32029,Storey County,Nevada,6.50,28.71,8.27,62284
0500000US32031,Washoe County,Nevada,4.24,30.45,11.41,61155
0500000US32033,White Pine County,Nevada,3.30,14.90,4.33,62993
0500000US32510,Carson City,Nevada,3.41,22.25,8.08,52034
0500000US33001,Belknap County,New Hampshire,7.94,32.43,12.66,68368
0500000US33003,Carroll County,New Hampshire,11.18,33.60,12.56,61116
0500000US33005,Cheshire County,New Hampshire,7.51,32.60,13.08,63057
0500000US33007,Coos County,New Hampshire,6.31,18.06,5.84,45696
0500000US33009,Grafton County,New Hampshire,5.69,40.46,20.14,63153
0500000US33011,Hillsborough County,New Hampshire,11.16,37.31,13.49,78655
0500000US33013,Merrimack County,New Hampshire,8.62,35.56,15.01,72478
0500000US33015,Rockingham County,New Hampshire,12.51,40.74,15.25,90429
0500000US33017,Strafford County,New Hampshire,8.76,35.61,13.48,70650
0500000US33019,Sullivan County,New Hampshire,4.34,26.82,9.81,60780
0500000US34001,Atlantic County,New Jersey,7.86,27.37,9.05,59989
0500000US34003,Bergen County,New Jersey,19.20,48.27,18.15,95837
0500000US34005,Burlington County,New Jersey,12.27,37.48,13.36,84992
0500000US34007,Camden County,New Jersey,9.97,31.79,11.84,67118
0500000US34009,Cape May County,New Jersey,7.55,31.46,10.84,63690
0500000US34011,Cumberland County,New Jersey,8.37,14.67,4.59,52593
0500000US34013,Essex County,New Jersey,19.58,34.79,14.02,59302
0500000US34015,Gloucester County,New Jersey,12.44,31.88,10.87,85160
0500000US34017,Hudson County,New Jersey,18.27,40.86,15.25,66289
0500000US34019,Hunterdon County,New Jersey,17.33,51.99,21.29,112535
0500000US34021,Mercer County,New Jersey,12.60,41.97,20.44,79990
0500000US34023,Middlesex County,New Jersey,18.18,42.67,17.37,85954
0500000US34025,Monmouth County,New Jersey,20.68,44.91,17.84,95699
0500000US34027,Morris County,New Jersey,14.19,53.60,22.69,111316
0500000US34029,Ocean County,New Jersey,15.67,29.15,9.75,68021
0500000US34031,Passaic County,New Jersey,10.55,28.07,9.22,66476
0500000US34033,Salem County,New Jersey,8.29,20.95,6.67,64309
0500000US34035,Somerset County,New Jersey,14.69,54.52,24.94,111772
0500000US34037,Sussex County,New Jersey,25.10,34.94,11.29,90520
0500000US34039,Union County,New Jersey,15.91,35.07,14.03,77095
0500000US34041,Warren County,New Jersey,20.97,31.85,10.85,78145
0500000US35001,Bernalillo County,New Mexico,4.27,33.94,15.41,51643
0500000US35003,Catron County,New Mexico,3.07,22.18,8.12,42480
0500000US35005,Chaves County,New Mexico,5.30,17.76,5.95,43197
0500000US35006,Cibola County,New Mexico,8.63,13.42,4.86,37368
0500000US35007,Colfax County,New Mexico,5.22,20.51,8.18,33783
0500000US35009,Curry County,New Mexico,1.55,19.75,6.67,46182
0500000US35011,De Baca County,New Mexico,5.12,9.81,4.45,31028
0500000US35013,Dona Ana County,New Mexico,4.79,27.48,11.01,39164
0500000US35015,Eddy County,New Mexico,6.72,15.95,5.99,62982
0500000US35017,Grant County,New Mexico,3.33,27.30,11.14,37880
0500000US35019,Guadalupe County,New Mexico,8.95,11.63,3.45,24085
0500000US35021,Harding County,New Mexico,6.96,24.28,5.74,30875
0500000US35023,Hidalgo County,New Mexico,11.75,14.16,5.01,36339
0500000US35025,Lea County,New Mexico,8.21,13.04,5.05,59797
0500000US35027,Lincoln County,New Mexico,5.74,29.31,8.93,42267
0500000US35028,Los Alamos County,New Mexico,1.81,66.48,39.20,115248
0500000US35029,Luna County,New Mexico,7.54,12.20,4.41,27377
0500000US35031,McKinley County,New Mexico,7.27,11.58,5.30,31674
0500000US35033,Mora County,New Mexico,27.73,11.16,5.25,26968
0500000US35035,Otero County,New Mexico,3.65,18.98,7.81,42752
0500000US35037,Quay County,New Mexico,8.05,15.84,7.35,27075
0500000US35039,Rio Arriba County,New Mexico,,18.47,5.96,
0500000US35041,Roosevelt County,New Mexico,3.32,25.10,10.56,40775
0500000US35043,Sandoval County,New Mexico,7.19,29.98,11.67,59420
0500000US35045,San Juan County,New Mexico,7.25,15.19,6.57,50582
0500000US35047,San Miguel County,New Mexico,7.44,22.69,9.99,31660
0500000US35049,Santa Fe County,New Mexico,5.51,40.91,20.66,59192
0500000US35051,Sierra County,New Mexico,9.05,20.46,7.49,30451
0500000US35053,Socorro County,New Mexico,3.17,21.22,9.83,36146
0500000US35055,Taos County,New Mexico,5.95,28.03,11.89,36758
0500000US35057,Torrance County,New Mexico,15.98,15.59,6.20,37218
0500000US35059,Union County,New Mexico,4.02,12.65,4.81,37936
0500000US35061,Valencia County,New Mexico,7.29,17.06,6.70,45084
0500000US36001,Albany County,New York,2.64,41.28,20.22,64535
0500000US36003,Allegany County,New York,6.66,20.24,10.19,47033
0500000US36005,Bronx County,New York,35.45,19.82,6.98,38085
0500000US36007,Broome County,New York,4.60,28.29,12.63,50859
0500000US36009,Cattaraugus County,New York,6.50,19.11,8.50,47240
0500000US36011,Cayuga County,New York,5.47,22.32,8.90,56579
0500000US36013,Chautauqua County,New York,3.53,21.73,9.69,45332
0500000US36015,Chemung County,New York,4.27,23.86,10.82,53299
0500000US36017,Chenango County,New York,7.87,18.33,8.26,50595
0500000US36019,Clinton County,New York,4.94,22.91,11.30,55178
0500000US36021,Columbia County,New York,8.05,31.27,15.20,63032
0500000US36023,Cortland County,New York,3.96,26.87,11.89,54489
0500000US36025,Delaware County,New York,7.84,21.95,9.55,48827
0500000US36027,Dutchess County,New York,17.02,35.19,15.80,78028
0500000US36029,Erie County,New York,3.21,33.65,14.88,55673
0500000US36031,Essex County,New York,6.70,27.57,11.78,56196
0500000US36033,Franklin County,New York,7.86,19.43,9.99,51696
0500000US36035,Fulton County,New York,10.25,17.75,8.27,50248
0500000US36037,Genesee County,New York,4.45,21.55,8.94,59338
0500000US36039,Greene County,New York,8.87,22.08,9.21,53617
0500000US36041,Hamilton County,New York,16.05,19.26,10.38,57552
0500000US36043,Herkimer County,New York,5.19,20.96,8.86,51862
0500000US36045,Jefferson County,New York,2.49,22.27,9.41,52268
0500000US36047,Kings County,New York,27.91,36.49,14.52,56015
0500000US36049,Lewis County,New York,8.07,16.31,7.32,52380
0500000US36051,Livingston County,New York,6.65,25.38,11.79,56071
0500000US36053,Madison County,New York,4.31,26.95,11.61,60228
0500000US36055,Monroe County,New York,2.88,37.66,16.80,57479
0500000US36057,Montgomery County,New York,6.47,17.47,7.51,45837
0500000US36059,Nassau County,New York,23.73,45.19,20.45,111240
0500000US36061,New York County,New York,11.14,60.81,29.44,82459
0500000US36063,Niagara County,New York,2.92,23.77,10.19,54085
0500000US36065,Oneida County,New York,4.22,24.68,10.12,53844
0500000US36067,Onondaga County,New York,3.36,35.46,15.62,59225
0500000US36069,Ontario County,New York,4.64,34.50,15.59,63359
0500000US36071,Orange County,New York,18.93,29.80,12.59,76716
0500000US36073,Orleans County,New York,8.21,15.88,6.01,51843
0500000US36075,Oswego County,New York,5.49,18.58,7.64,53597
0500000US36077,Otsego County,New York,5.76,30.88,14.71,53121
0500000US36079,Putnam County,New York,23.15,39.87,17.10,102186
0500000US36081,Queens County,New York,30.94,31.53,11.61,64987
0500000US36083,Rensselaer County,New York,4.19,30.14,12.89,65851
0500000US36085,Richmond County,New York,35.67,32.95,13.25,79267
0500000US36087,Rockland County,New York,17.74,40.60,18.33,91108
0500000US36089,St. Lawrence County,New York,4.69,23.62,12.08,49305
0500000US36091,Saratoga County,New York,4.78,41.43,17.87,80839
0500000US36093,Schenectady County,New York,3.41,31.39,13.62,63785
0500000US36095,Schoharie County,New York,12.73,22.29,9.41,53989
0500000US36097,Schuyler County,New York,3.45,22.25,9.03,51479
0500000US36099,Seneca County,New York,5.35,20.89,8.85,54695
0500000US36101,Steuben County,New York,6.07,23.11,11.18,51789
0500000US36103,Suffolk County,New York,15.45,35.61,16.13,96675
0500000US36105,Sullivan County,New York,14.65,23.19,10.13,56256
0500000US36107,Tioga County,New York,4.02,25.47,9.49,60736
0500000US36109,Tompkins County,New York,2.85,52.71,29.93,58743
0500000US36111,Ulster County,New York,10.77,32.21,14.35,63348
0500000US36113,Warren County,New York,7.60,30.00,13.79,59813
0500000US36115,Washington County,New York,8.85,20.41,8.83,54114
0500000US36117,Wayne County,New York,4.43,22.29,9.54,55765
0500000US36119,Westchester County,New York,21.60,48.19,24.21,92758
0500000US36121,Wyoming County,New York,7.80,16.54,6.27,57914
0500000US36123,Yates County,New York,7.00,24.41,10.48,54343
0500000US37001,Alamance County,North Carolina,5.17,23.96,7.20,45735
0500000US37003,Alexander County,North Carolina,4.52,14.70,4.62,44961
0500000US37005,Alleghany County,North Carolina,8.63,16.67,6.22,37558
0500000US37007,Anson County,North Carolina,11.18,9.56,2.40,39126
0500000US37009,Ashe County,North Carolina,6.62,19.02,6.30,40978
0500000US37011,Avery County,North Carolina,4.56,20.58,8.35,38134
0500000US37013,Beaufort County,North Carolina,8.28,19.38,7.10,43688
0500000US37015,Bertie County,North Carolina,9.64,13.38,5.22,33143
0500000US37017,Bladen County,North Carolina,4.99,15.06,4.38,32378
0500000US37019,Brunswick County,North Carolina,5.65,28.62,10.39,54406
0500000US37021,Buncombe County,North Carolina,2.49,39.19,15.01,50668
0500000US37023,Burke County,North Carolina,4.63,16.59,5.82,42516
0500000US37025,Cabarrus County,North Carolina,6.77,31.17,10.54,64174
0500000US37027,Caldwell County,North Carolina,4.91,15.26,5.16,42072
0500000US37029,Camden County,North Carolina,16.04,17.94,6.14,63349
0500000US37031,Carteret County,North Carolina,5.57,28.39,11.66,54428
0500000US37033,Caswell County,North Carolina,9.09,15.48,4.62,43961
0500000US37035,Catawba County,North Carolina,5.72,21.95,6.90,51157
0500000US37037,Chatham County,North Carolina,10.49,41.30,19.31,63531
0500000US37039,Cherokee County,North Carolina,6.73,19.25,8.41,40294
0500000US37041,Chowan County,North Carolina,11.41,19.75,6.11,42621
0500000US37043,Clay County,North Carolina,6.32,22.78,9.21,38801
0500000US37045,Cleveland County,North Carolina,6.06,17.40,6.91,40393
0500000US37047,Columbus County,North Carolina,7.80,13.06,4.06,36398
0500000US37049,Craven County,North Carolina,5.21,25.72,9.34,50870
0500000US37051,Cumberland County,North Carolina,4.02,25.02,8.69,45716
0500000US37053,Currituck County,North Carolina,17.16,23.09,5.84,66284
0500000US37055,Dare County,North Carolina,7.60,32.96,11.50,58012
0500000US37057,Davidson County,North Carolina,5.01,18.46,5.39,47271
0500000US37059,Davie County,North Carolina,6.72,22.95,8.62,57611
0500000US37061,Duplin County,North Carolina,10.01,11.11,3.55,38850
0500000US37063,Durham County,North Carolina,4.72,47.50,22.20,58190
0500000US37065,Edgecombe County,North Carolina,6.24,12.65,4.51,35516
0500000US37067,Forsyth County,North Carolina,4.08,33.81,12.57,50128
0500000US37069,Franklin County,North Carolina,14.72,21.26,6.54,53175
0500000US37071,Gaston County,North Carolina,5.72,20.58,6.15,49384
0500000US37073,Gates County,North Carolina,23.15,14.43,5.85,52205
0500000US37075,Graham County,North Carolina,14.34,13.49,5.25,36525
0500000US37077,Granville County,North Carolina,7.47,22.34,7.12,55628
0500000US37079,Greene County,North Carolina,6.21,10.51,2.49,38306
0500000US37081,Guilford County,North Carolina,3.73,35.25,12.57,51072
0500000US37083,Halifax County,North Carolina,7.63,14.43,4.74,34251
0500000US37085,Harnett County,North Carolina,10.65,20.74,7.04,51630
0500000US37087,Haywood County,North Carolina,3.73,24.99,9.95,49800
0500000US37089,Henderson County,North Carolina,3.03,31.76,10.95,52815
0500000US37091,Hertford County,North Carolina,13.98,14.65,5.28,37005
0500000US37093,Hoke County,North Carolina,4.95,18.39,5.69,47535
0500000US37095,Hyde County,North Carolina,11.02,9.41,2.52,45466
0500000US37097,Iredell County,North Carolina,9.42,27.51,8.40,58198
0500000US37099,Jackson County,North Carolina,4.25,30.49,14.11,44028
0500000US37101,Johnston County,North Carolina,11.55,21.82,6.24,56842
0500000US37103,Jones County,North Carolina,6.24,13.07,3.95,36892
0500000US37105,Lee County,North Carolina,8.10,20.92,6.85,48873
0500000US37107,Lenoir County,North Carolina,5.92,14.53,4.57,38387
0500000US37109,Lincoln County,North Carolina,9.65,21.37,6.62,53318
0500000US37111,McDowell County,North Carolina,4.33,16.87,4.97,40913
0500000US37113,Macon County,North Carolina,5.22,24.17,7.87,43597
0500000US37115,Madison County,North Carolina,9.01,27.62,11.34,42410
0500000US37117,Martin County,North Carolina,6.60,16.83,6.42,39205
0500000US37119,Mecklenburg County,North Carolina,5.70,44.77,15.30,64312
0500000US37121,Mitchell County,North Carolina,8.77,18.78,6.30,44186
0500000US37123,Montgomery County,North Carolina,7.10,14.72,4.26,42346
0500000US37125,Moore County,North Carolina,6.81,36.89,14.81,57899
0500000US37127,Nash County,North Carolina,5.38,20.89,6.95,48362
0500000US37129,New Hanover County,North Carolina,3.94,39.28,12.91,52716
0500000US37131,Northampton County,North Carolina,8.78,12.81,5.21,35499
0500000US37133,Onslow County,North Carolina,4.71,21.37,6.49,49491
0500000US37135,Orange County,North Carolina,3.63,57.56,32.71,68211
0500000US37137,Pamlico County,North Carolina,9.44,19.39,7.27,44947
0500000US37139,Pasquotank County,North Carolina,18.30,20.50,7.98,48279
0500000US37141,Pender County,North Carolina,5.17,26.45,9.74,52989
0500000US37143,Perquimans County,North Carolina,16.92,20.37,6.31,45915
0500000US37145,Person County,North Carolina,14.87,15.30,4.52,48811
0500000US37147,Pitt County,North Carolina,5.33,31.83,11.32,44315
0500000US37149,Polk County,North Carolina,4.96,31.73,12.73,48834
0500000US37151,Randolph County,North Carolina,4.39,15.78,4.40,45006
0500000US37153,Richmond County,North Carolina,5.89,13.95,4.66,36091
0500000US37155,Robeson County,North Carolina,7.07,13.22,4.14,33679
0500000US37157,Rockingham County,North Carolina,6.14,14.95,4.48,42490
0500000US37159,Rowan County,North Carolina,7.92,18.73,5.08,48667
0500000US37161,Rutherford County,North Carolina,9.14,17.28,5.67,40347
0500000US37163,Sampson County,North Carolina,9.27,12.76,3.64,39068
0500000US37165,Scotland County,North Carolina,6.30,15.52,5.72,35617
0500000US37167,Stanly County,North Carolina,10.75,15.80,4.61,49590
0500000US37169,Stokes County,North Carolina,8.29,13.31,3.15,46169
0500000US37171,Surry County,North Carolina,8.04,16.77,5.58,41068
0500000US37173,Swain County,North Carolina,2.67,15.96,4.97,36773
0500000US37175,Transylvania County,North Carolina,6.34,31.49,12.75,46629
0500000US37177,Tyrrell County,North Carolina,20.61,9.69,2.97,35472
0500000US37179,Union County,North Carolina,9.88,34.83,10.72,75397
0500000US37181,Vance County,North Carolina,8.69,12.92,4.22,37282
0500000US37183,Wake County,North Carolina,4.87,51.84,19.28,76956
0500000US37185,Warren County,North Carolina,10.13,15.53,5.27,35962
0500000US37187,Washington County,North Carolina,9.39,11.28,3.42,35512
0500000US37189,Watauga County,North Carolina,3.69,41.60,17.59,45268
0500000US37191,Wayne County,North Carolina,5.99,19.55,5.69,42192
0500000US37193,Wilkes County,North Carolina,7.98,15.54,4.87,40829
0500000US37195,Wilson County,North Carolina,5.67,19.58,5.67,42850
0500000US37197,Yadkin County,North Carolina,7.21,11.31,3.35,42876
0500000US37199,Yancey County,North Carolina,13.28,19.96,7.73,39888
0500000US38001,Adams County,North Dakota,3.67,28.60,10.30,54875
0500000US38003,Barnes County,North Dakota,3.37,27.25,8.59,57064
