STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,TOTSTAFF,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,TOTPRO,GPTERMS,PITUSR,WIFISESS,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE
NY,NY0057,1200064000,MAYVILLE LIBRARY,92 SOUTH ERIE STREET,MAYVILLE,14757,CHAUTAUQUA,7167537362,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4464,4425,1,0,0,1.75,15132,11143,446,3912,2473,0,1,24,2392,18265,3504,1999,29926,7186,79,7,3707,1703,02,00,00,00,-79.5015,42.25166
NY,NY0058,1200065590,RIPLEY PUBLIC LIBRARY,64 WEST MAIN STREET,RIPLEY,14775,CHAUTAUQUA,7167363913,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2056,2038,1,0,0,1.6,15525,11143,101,3912,903,0,1,9,2340,14687,2507,586,5744,927,232,10,2108,6935,02,00,00,00,-79.7127,42.26594
NY,NY0059,1200066060,MINERVA FREE LIBRARY,116 MILLER STREET,SHERMAN,14781,CHAUTAUQUA,7167616378,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1653,1639,1,0,0,0.69,9266,11143,384,3912,854,0,1,44,1144,657,61,142,1861,441,6,3,73,492,02,00,00,00,-79.5951,42.16117
NY,NY0060,1200066100,ANDERSON-LEE LIBRARY,43 MAIN STREET,SILVER CREEK,14136,CHAUTAUQUA,7169343468,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,9915,9829,1,0,0,3.09,13478,11143,422,3912,1974,0,2,24,1820,19470,1572,2306,19667,7532,235,27,2620,1850,02,00,00,00,-79.1673,42.54267
NY,NY0061,1200066120,SINCLAIRVILLE FREE LIBRARY,15 MAIN STREET,SINCLAIRVILLE,14782,CHAUTAUQUA,7169625885,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,3222,3194,1,0,0,1.28,14457,11143,209,3912,2605,0,2,25,1404,17995,1416,1219,18048,5473,386,7,1284,1078,02,00,00,00,-79.26,42.26402
NY,NY0062,1200066320,MARY E. SEYMOUR MEMORIAL FREE LIBRARY,22 NORTH MAIN STREET,STOCKTON,14784,CHAUTAUQUA,7165953323,ME,NP,MO,Y,OTH,N,1/1/18,12/31/18,2248,2228,1,1,0,1,20491,11143,221,3912,1012,0,2,65,2028,7323,1065,410,6832,2069,115,18,2025,751,02,00,00,00,-79.3559,42.3175
NY,NY0063,1200067030,PATTERSON LIBRARY,40 SOUTH PORTAGE STREET,WESTFIELD,14787,CHAUTAUQUA,7163262154,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4896,4853,1,0,0,5.54,39385,11143,1686,3912,2987,0,2,45,2808,70632,2393,5069,32910,7789,461,17,37999,658,02,00,00,00,-79.5775,42.32091
NY,NY0065,7800020140,ALMOND TWENTIETH CENTURY CLUB LIBRARY,MAIN STREET,ALMOND,14804,ALLEGANY,6072766311,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,466,462,1,0,0,1.4,13001,16391,200,3317,1995,564,9,1,1508,6600,20,682,8547,2239,44,6,2210,152,02,00,00,00,-77.7979,42.32088
NY,NY0066,7800020220,ANDOVER FREE LIBRARY,40 MAIN STREET,ANDOVER,14806,ALLEGANY,6074788442,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1830,1814,1,0,0,0.75,8863,16391,29,3317,779,564,9,0,1144,2437,398,732,3173,775,115,3,194,156,02,00,00,00,-77.7952,42.1563
NY,NY0067,7800020230,ANGELICA FREE LIBRARY,55 WEST MAIN STREET,ANGELICA,14709,ALLEGANY,5854667860,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,869,861,1,0,0,2,13149,16391,187,3317,730,564,9,13,1144,3500,250,416,5420,1422,14,3,544,300,02,00,00,00,-78.0189,42.30689
NY,NY0068,7800020560,BELFAST PUBLIC LIBRARY,75 SOUTH MAIN STREET,BELFAST,14711,ALLEGANY,5853652072,ME,LD,SO,Y,SD1,N,7/1/17,6/30/18,2347,2327,1,0,0,1.3,9133,16391,266,3317,987,564,9,35,1092,9750,1200,1038,14065,4469,110,6,1040,329,02,00,00,00,-78.1119,42.34113
NY,NY0069,7800020610,FREE LIBRARY OF THE BELMONT LITERARY AND HISTORICAL SOCIETY,2 WILLETS AVENUE,BELMONT,14813,ALLEGANY,5852685308,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,969,961,1,0,0,1.13,15199,16391,792,3317,2038,564,9,38,1000,6000,900,965,6789,1458,14,5,150,0,02,00,00,00,-78.0351,42.22353
NY,NY0070,7800020740,BOLIVAR FREE LIBRARY,390 MAIN STREET,BOLIVAR,14715,ALLEGANY,5859282015,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1047,1038,1,0,0,1,11467,16391,555,3317,784,564,9,0,1040,6808,552,1287,5409,1263,129,8,580,572,02,00,00,00,-78.1464,42.09395
NY,NY0071,7800021050,ESSENTIAL CLUB FREE LIBRARY,11 PRATT STREET,CANASERAGA,14822,ALLEGANY,6075456443,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1180,1170,1,0,0,0.5,5924,16391,15,3317,544,564,9,1,1144,4675,610,856,2431,1704,61,3,123,109,02,00,00,00,-77.7757,42.46205
NY,NY0072,7800021670,CUBA CIRCULATING LIBRARY ASSOCIATION,39 EAST MAIN STREET,CUBA,14727,ALLEGANY,5859681668,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4575,4535,1,0,0,3.41,16787,16391,942,3317,1604,564,9,16,2496,31953,2123,4576,38272,11974,391,11,3144,7300,02,00,00,00,-78.2741,42.2177
NY,NY0073,7800022230,WIDE AWAKE CLUB LIBRARY,22 N. GENESEE ST.,FILLMORE,14735,ALLEGANY,5855678301,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,5194,5149,1,0,0,2,12189,16391,224,3317,1636,564,9,16,2444,20146,2051,3488,42270,15145,196,6,2812,698,02,00,00,00,-78.1115,42.46721
NY,NY0074,7800022420,FRIENDSHIP FREE LIBRARY,40 WEST MAIN STREET,FRIENDSHIP,14739,ALLEGANY,5859737724,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2181,2162,1,0,0,1.08,8706,16391,71,3317,1179,564,9,4,1350,4122,0,1098,5946,844,731,4,888,468,02,00,00,00,-78.1351,42.2073
NY,NY0075,7800023650,GENESEE LIBRARY,8351 STATE ROUTE 417,LITTLE GENESEE,14754,ALLEGANY,5859281915,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1693,1678,1,0,0,0.76,3747,16391,78,3317,492,564,9,0,1092,1336,569,77,1256,392,97,3,181,368,02,00,00,00,-78.2102,42.02407
NY,NY0076,7800025560,COLONIAL LIBRARY,160 MAIN STREET,RICHBURG,14774,ALLEGANY,5859282694,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1255,1244,1,0,0,1.4,12131,16391,42,3317,774,564,9,31,1040,5459,230,773,10831,6020,330,5,191,60,02,00,00,00,-78.154,42.0877
NY,NY0077,7800025750,RUSHFORD FREE LIBRARY,9012 MAIN STREET,RUSHFORD,14777,ALLEGANY,5854372533,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1150,1140,1,0,0,0.63,15235,16391,563,3317,1265,564,9,6,1300,4420,3500,1386,6892,2666,89,6,3500,4000,02,00,00,00,-78.2516,42.39235
NY,NY0078,7800025960,SCIO MEMORIAL LIBRARY,3980 MAIN STREET,SCIO,14880,ALLEGANY,5855934816,ME,NP,SO,Y,SD1,N,1/1/18,12/31/18,2330,2310,1,0,0,0.63,8237,16391,159,3317,352,564,9,8,1040,2218,250,421,2504,229,5,3,160,160,02,00,00,15,-77.9787,42.17251
NY,NY0079,7800026920,DAVID A HOWE PUBLIC LIBRARY,155 NORTH MAIN STREET,WELLSVILLE,14895,ALLEGANY,5855933410,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,4679,4638,1,0,0,12.14,100418,16391,3127,3317,3443,564,9,77,2512,57859,4709,10575,68506,20830,682,30,18160,11568,02,00,00,00,-77.9489,42.12234
NY,NY0080,7800027100,WHITESVILLE PUBLIC LIBRARY,500 MAIN STREET,WHITESVILLE,14897,ALLEGANY,6073563645,ME,LD,SO,Y,SD1,N,1/1/18,12/31/18,1125,1115,1,0,0,1.6,7261,16391,414,3317,945,564,9,11,1820,2327,2022,561,3227,1212,123,5,505,116,02,00,00,00,-77.7675,42.03781
NY,NY0081,7800554735,DUTTON S. PETERSON MEMORIAL LIBRARY,106 FIRST ST.,ODESSA,14869,SCHUYLER,6075942791,ME,OT,SO,Y,OTH,N,6/1/17,5/31/18,2393,2372,1,0,0,0.87,8855,16391,267,3317,1045,564,9,10,1820,8436,295,1375,9716,4454,97,4,2022,166,02,00,00,00,-76.7886,42.33572
NY,NY0082,7800556870,WATKINS GLEN CEN SCH DIS FREE PUB LIB,610 SOUTH DECATUR STREET,WATKINS GLEN,14891,SCHUYLER,6075352346,ME,LD,SO,Y,SD1,N,7/1/17,6/30/18,8130,8059,1,0,0,2.65,29064,16391,1051,3317,1562,564,9,30,2392,38018,1492,8000,39282,6350,205,10,2950,574,02,00,00,00,-76.8666,42.37231
NY,NY0083,7800570030,ADDISON PUBLIC LIBRARY,6 SOUTH STREET,ADDISON,14801,STEUBEN,6073593888,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2595,2572,1,0,0,1.33,15245,16391,359,3317,724,564,9,15,1300,4022,44,2908,6162,1673,37,6,561,623,02,00,00,00,-77.2341,42.10473
NY,NY0084,7800570310,E J COTTRELL MEMORIAL LIBRARY,30 MAIN STREET,ATLANTA,14808,STEUBEN,5855345030,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,965,957,1,0,0,1.35,10050,16391,33,3317,247,564,9,0,2132,7090,2320,709,1190,189,200,5,978,0,02,00,00,00,-77.4778,42.5533
NY,NY0085,7800570360,AVOCA FREE LIBRARY,18 NORTH MAIN STREET,AVOCA,14809,STEUBEN,6075223490,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2264,2244,1,0,0,1.51,12381,16391,404,3317,1486,564,9,3,1560,6552,204,1070,5957,1431,125,4,1118,3219,02,00,00,00,-77.4215,42.41034
NY,NY0086,7800570490,DORMANN LIBRARY,101 WEST MORRIS STREET,BATH,14810,STEUBEN,6077764613,ME,NP,SO,Y,SD1,N,1/1/18,12/31/18,11380,11281,1,0,0,6.7,43490,16391,1229,3317,2394,564,9,40,2704,45150,4600,17064,60627,15256,437,40,13362,1559,02,00,00,00,-77.324,42.33351
NY,NY0087,7800571080,WIMODAUGHSIAN FREE LIBRARY,19 WEST MAIN STREET,CANISTEO,14823,STEUBEN,6076984445,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,3391,3361,1,0,0,1.5,7780,16391,169,3317,900,564,9,12,1820,7376,1052,2346,8732,1613,214,4,914,218,02,00,00,00,-77.6063,42.27126
NY,NY0088,7800571580,SOUTHEAST STEUBEN COUNTY LIBRARY,300 CIVIC CENTER PLAZA SUITE 101,CORNING,14830,STEUBEN,6079363713,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,34748,34445,1,0,0,21,96557,16391,6096,3317,14367,564,9,122,2033,202925,13076,36357,247009,74749,2076,26,24237,14393,02,00,00,00,-77.0481,42.14229
NY,NY0089,7800572750,FRED AND HARRIETT TAYLOR MEMORIAL LIBRARY,21 WILLIAM STREET,HAMMONDSPORT,14840,STEUBEN,6075692045,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,2343,2323,1,0,0,2.16,26576,16391,1077,3317,2755,564,9,22,2236,31379,0,4157,29578,6485,272,12,1004,4380,02,00,00,00,-77.2206,42.4105
NY,NY0090,7800573050,HORNELL PUBLIC LIBRARY,64 GENESEE STREET,HORNELL,14843,STEUBEN,6073241210,ME,CI,SO,Y,CI1,N,4/1/17,3/31/18,8563,8488,1,0,0,5.5,44895,16391,1195,3317,2348,564,9,48,2472,32488,21900,10960,41557,12353,229,12,5583,393,02,00,00,00,-77.6577,42.32797
NY,NY0091,7800573070,HOWARD PUBLIC LIBRARY,3607 COUNTY ROUTE 70A,HORNELL,14843,STEUBEN,6075662412,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,1467,1454,1,0,0,0.88,11171,16391,175,3317,1920,564,9,2,1248,6000,1400,721,10990,4624,64,7,84,84,02,00,00,00,-77.5098,42.36413
NY,NY0092,7800573280,JASPER FREE LIBRARY,3807 LIBRARY STREET,JASPER,14855,STEUBEN,6077923494,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1424,1412,1,0,0,0.5,6857,16391,1,3317,150,564,9,0,1040,500,0,451,4800,1123,10,2,55,0,02,00,00,00,-77.5034,42.12158
NY,NY0093,7800575382,PRATTSBURG FREE LIBRARY,26 MAIN STREET,PRATTSBURGH,14873,STEUBEN,6075223490,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2085,2067,1,0,0,2.6,7916,16391,570,3317,1399,564,9,6,1768,3908,347,1181,8462,2205,62,3,548,186,02,00,00,00,-77.289,42.52347
NY,NY0094,7800575400,PULTENEY FREE LIBRARY,9226 CTY RT 74,PULTENEY,14874,STEUBEN,6078683652,ME,NP,SO,Y,CI1,N,1/1/18,12/31/18,1285,1274,1,0,0,0.85,13686,16391,285,3317,547,564,9,11,1330,10881,711,842,4295,1335,102,5,444,1842,02,00,00,00,-77.1646,42.52641
NY,NY0095,7800575890,DR. SANDOR & BERTHE BENEDEK MEMORIAL LIBRARY,7 MCCOY STREET,SAVONA,14879,STEUBEN,6075834426,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,827,820,1,0,0,0.95,10342,16391,580,3317,2305,564,9,2,1560,3900,1030,1201,10568,2795,73,3,724,1400,02,00,06,00,-77.2186,42.28671
NY,NY0096,7800576890,WAYLAND FREE LIBRARY,101 WEST NAPLES STREET,WAYLAND,14572,STEUBEN,5857285380,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,6959,6898,1,0,0,3.3,21714,16391,1244,3317,2240,564,9,45,2352,15759,2021,6768,25003,7595,552,16,1389,4212,02,00,00,00,-77.593,42.56743
NY,NY0097,7800680790,MODESTE BEDIENT MEMORIAL LIBRARY,3699 ROUTE 54A,BRANCHPORT,14418,YATES,3155952899,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1412,1400,1,0,0,0.86,8147,16391,410,3317,1194,564,9,2,1300,6513,224,1240,10831,1874,124,4,442,480,02,00,00,00,-77.1503,42.5865
NY,NY0098,7800681840,DUNDEE LIBRARY,32 WATER STREET,DUNDEE,14837,YATES,6072435938,ME,NP,SO,Y,SD1,N,1/1/18,12/31/18,6524,6467,1,0,0,6.13,21946,16391,721,3317,1271,564,9,40,1820,7000,800,3545,24628,9281,118,8,1200,273,02,00,00,00,-76.9769,42.52463
NY,NY0099,7800685030,PENN YAN PUBLIC LIBRARY,214 MAIN STREET,PENN YAN,14527,YATES,3155366114,ME,LD,SO,Y,SD1,N,7/1/17,6/30/18,15221,15088,1,0,0,9.84,30771,16391,2064,3317,2566,564,9,92,3094,80243,9468,8045,98084,24898,664,14,8520,4471,02,00,00,00,-77.0559,42.66451
NY,NY0104,2000091220,CHAMPLAIN MEMORIAL LIBRARY,148 ELM STREET,CHAMPLAIN,12919,CLINTON,5182988620,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1101,1091,1,0,0,0.5,2397,5826,51,8010,157,0,0,0,1092,1551,53,364,2983,875,16,2,137,411,02,00,00,00,-73.4405,44.98581
NY,NY0105,2000091290,CHAZY PUBLIC LIBRARY,1329 FISKE ROAD,CHAZY,12921,CLINTON,5188467676,ME,LD,SO,Y,SD1,N,1/1/18,12/31/18,3067,3040,1,0,0,0.63,8616,5826,261,8010,238,0,9,5,1265,3065,252,708,2631,716,72,7,150,4318,02,00,00,00,-73.4359,44.88556
NY,NY0106,2000091690,DANNEMORA FREE LIBRARY,40 EMMONS STREET,DANNEMORA,12929,CLINTON,5184927005,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4898,4855,1,0,0,0.56,7751,5826,213,8010,640,0,9,5,1092,2120,160,362,1835,635,84,8,768,1680,02,00,00,00,-73.7227,44.71568
NY,NY0107,2000094240,MOOERS FREE LIBRARY,25 SCHOOL STREET,MOOERS,12958,CLINTON,5182367744,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,3592,3561,1,0,0,0.63,7869,5826,129,8010,418,0,9,5,1300,1872,80,245,1463,798,18,6,258,100,02,00,00,00,-73.586,44.96152
NY,NY0108,2000095050,PERU FREE LIBRARY,3024 ROUTE 22,PERU,12972,CLINTON,5186438618,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,6998,6937,1,0,0,1.37,16365,0,201,0,1378,0,13,27,1976,17369,340,2229,21531,8436,122,6,1623,200,02,00,00,00,-73.5252,44.58179
NY,NY0109,2000095200,PLATTSBURGH PUBLIC LIBRARY,19 OAK STREET,PLATTSBURGH,12901,CLINTON,5185630921,ME,CI,SO,Y,CI1,N,1/1/18,12/31/18,19989,19815,1,0,0,11.47,67373,5826,1878,8010,3416,0,11,45,2858,101303,17760,30179,117477,38425,283,12,14253,61444,02,00,00,00,-73.4552,44.69703
NY,NY0110,2000095720,ROUSES POINT DODGE MEMORIAL LIBRARY,144 LAKE STREET,ROUSES POINT,12979,CLINTON,5182976242,ME,CI,SO,Y,OTH,N,6/1/17,5/31/18,2209,2190,1,0,0,1.25,11699,5826,159,8010,708,0,9,33,1664,7587,317,1432,8126,2376,188,4,1414,1171,02,00,00,00,-73.3639,44.99025
NY,NY0111,2000096930,DODGE LIBRARY,9 FISKE ROAD,WEST CHAZY,12992,CLINTON,5184936131,ME,LD,SO,Y,OTH,N,1/1/18,12/31/18,1905,1888,1,0,0,0.53,8085,5826,53,8010,590,0,9,7,1092,1533,85,152,1309,583,37,3,155,0,02,00,00,00,-73.5074,44.82074
NY,NY0112,2000150350,AUSABLE FORKS FREE LIBRARY,9 CHURCH LANE,AUSABLE FORKS,12912,ESSEX,5186475596,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4003,3968,1,0,0,0.63,12304,5826,330,8010,1279,0,9,0,1250,3798,400,1522,5319,1382,23,6,584,1860,02,00,00,00,-73.6786,44.43938
NY,NY0113,2000151660,HAMMOND LIBRARY OF CROWN POINT,2732 MAIN STREET,CROWN POINT,12928,ESSEX,5185973616,ME,LD,SO,Y,SD1,N,7/1/17,6/30/18,2011,1993,1,0,0,0.68,8163,0,790,0,2687,0,0,21,1300,1758,12,3607,2379,694,0,3,112,3650,02,00,00,00,-73.4267,43.95069
NY,NY0114,2000152070,ELIZABETHTOWN LIBRARY ASSOCIATION,8256 RIVER STREET,ELIZABETHTOWN,12932,ESSEX,5188732670,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2545,2523,1,0,0,0.61,6777,5826,205,8010,544,0,12,12,1250,7144,379,879,8578,755,95,6,2658,3150,02,00,00,00,-73.5874,44.21451
NY,NY0115,2000152160,BELDEN NOBLE MEMORIAL LIBRARY OF ESSEX,2759 ESSEX RD.,ESSEX,12936,ESSEX,5189638079,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,671,665,1,0,0,0.38,4597,5826,172,8010,166,0,9,20,1066,3679,2,341,1999,630,22,2,90,85,02,00,00,00,-73.3519,44.31072
NY,NY0116,2000153350,KEENE PUBLIC LIBRARY,10928 NYS ROUTE 9N,KEENE,12942,ESSEX,5185762200,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,1105,1095,1,0,0,0.79,7549,5826,69,8010,854,0,9,14,1508,4086,300,193,3852,1353,25,5,775,561,02,00,00,00,-73.7921,44.25635
NY,NY0117,2000153360,KEENE VALLEY LIBRARY ASSOCIATION,1796 MAIN STREET,KEENE VALLEY,12943,ESSEX,5185764335,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,366,363,1,0,0,1.75,17533,5826,1267,8010,962,0,8,28,1604,13438,2287,1623,5906,2543,139,4,1294,1272,02,00,00,00,-73.7862,44.19045
NY,NY0118,2000153370,KEESEVILLE FREE LIBRARY,1721 FRONT STREET,KEESEVILLE,12944,ESSEX,5188349054,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1815,1799,1,0,0,1.45,14527,5826,270,8010,1221,0,9,19,1492,11862,870,1404,9879,1818,27,5,600,1225,02,00,00,00,-73.4804,44.50434
NY,NY0119,2000153500,LAKE PLACID PUBLIC LIBRARY,2471 MAIN STREET,LAKE PLACID,12946,ESSEX,5185233200,ME,LD,SO,Y,SD1,N,7/1/17,6/30/18,6467,6411,1,0,0,4.94,27726,5826,2618,8010,1703,0,9,35,2343,40857,2010,2450,20865,8872,370,8,4804,0,02,00,00,00,-73.9852,44.28906
NY,NY0120,2000155280,SHERMAN FREE LIBRARY,20 CHURCH STREET,PORT HENRY,12974,ESSEX,5185467461,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4798,4756,1,0,0,0.7,11265,5826,414,8010,1439,0,9,2,1404,4873,145,1000,5896,526,16,5,862,92,02,00,00,00,-73.4602,44.04765
NY,NY0121,2000155945,SCHROON LAKE PUBLIC LIBRARY,15 LELAND AVENUE,SCHROON LAKE,12870,ESSEX,5185327737,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,1654,1640,1,0,0,1.69,20814,5826,1453,8010,3127,0,9,30,1400,20266,3415,1857,28182,9714,203,4,1200,2174,02,00,00,00,-73.7601,43.8366
NY,NY0122,2000156440,TICONDEROGA BLACK WATCH MEMORIAL LIBRARY,99 MONTCALM STREET,TICONDEROGA,12883,ESSEX,5185857380,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,5042,4998,1,0,0,1.81,21013,5826,878,8010,1758,0,9,59,1820,33872,416,3889,22703,4822,216,3,4152,887,02,00,00,00,-73.4254,43.84877
NY,NY0123,2000156580,WELLS MEMORIAL LIBRARY,12230 NYS RTE 9N,UPPER JAY,12987,ESSEX,5189462644,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,596,591,1,0,0,0.5,6598,5826,349,8010,946,0,9,6,1040,3678,560,370,3964,1136,35,3,246,96,02,00,00,00,-73.7737,44.33831
NY,NY0124,2000156700,WADHAMS FREE LIBRARY,763 NYS ROUTE 22,WADHAMS,12993,ESSEX,5189628717,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1312,1301,1,0,0,0.46,6019,5826,6,8010,40,0,9,10,1050,1700,240,264,2442,750,29,4,220,400,02,00,00,00,-73.4609,44.22988
NY,NY0125,2000157050,WESTPORT LIBRARY ASSOCIATION,6 HARRIS LANE,WESTPORT,12993,ESSEX,5189628219,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1312,1301,1,0,0,0.84,11403,5826,101,8010,150,0,9,12,1112,8320,875,794,4312,885,16,4,675,3800,02,00,00,00,-73.4342,44.18193
NY,NY0126,2000157140,PAINE MEMORIAL LIBRARY,2 GILLILAND LANE,WILLSBORO,12996,ESSEX,5189634478,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,2025,2007,1,0,0,1.75,15535,5826,1330,8010,1661,0,9,21,2496,14319,42,1436,11154,4077,483,4,995,341,02,00,00,00,-73.3903,44.36391
NY,NY0127,2000157145,WILMINGTON E.M. COOPER MEMORIAL P L,5751 ROUTE 86,WILMINGTON,12997,ESSEX,5189467701,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,1253,1242,1,0,0,0.63,5073,5826,597,8010,264,0,9,0,1248,3093,53,598,2078,386,15,4,1296,926,02,00,00,00,-73.8166,44.38882
NY,NY0128,2000161250,CHATEAUGAY MEMORIAL LIBRARY,4 JOHN STREET,CHATEAUGAY,12920,FRANKLIN,5184970400,ME,NP,SO,Y,SD1,N,1/1/18,12/31/18,3568,3537,1,0,0,0.63,8889,5826,288,8010,507,0,9,15,1300,3650,1250,802,3974,799,14,8,1769,1273,02,00,00,00,-74.0785,44.92669
NY,NY0129,2000162975,"AKWESASNE CULTURAL CENTER, INC.",321 STATE ROUTE 37,HOGANSBURG,13655,FRANKLIN,5183582240,ME,NL,SO,Y,OTH,N,1/1/18,12/31/18,2747,2723,1,0,0,4.75,19496,5826,618,8010,575,0,9,25,2339,8340,887,2600,5563,1881,18,12,6016,622,02,00,00,00,-74.6939,44.97833
NY,NY0130,2000163835,THE WEAD LIBRARY,64 ELM STREET,MALONE,12953,FRANKLIN,5184835251,ME,LD,SO,Y,SD1,N,1/1/18,12/31/18,19958,19784,1,0,0,5.1,39923,5826,1093,8010,817,0,15,59,2678,32583,3258,8222,56619,15337,282,6,6946,2138,02,00,00,00,-74.2894,44.85107
NY,NY0131,2000165850,SARANAC LAKE FREE LIBRARY,109 MAIN STREET,SARANAC LAKE,12983,FRANKLIN,5188914190,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,13299,13183,1,0,0,5.69,33893,5826,1360,8010,1680,0,0,63,2364,55254,2545,6229,59961,16550,148,4,9984,5000,02,00,00,00,-74.1303,44.32716
NY,NY0132,2000166520,TUPPER LAKE PUBLIC LIBRARY,41 LAKE STREET,TUPPER LAKE,12986,FRANKLIN,5183599421,ME,LD,SO,Y,SD1,N,1/1/18,12/31/18,6283,6228,1,0,0,3.85,43264,5826,1606,8010,1043,0,9,67,2678,35042,365,3508,23232,5265,242,13,3881,0,02,00,00,00,-74.4663,44.22371
NY,NY0134,2400050330,SEYMOUR PUBLIC LIBRARY DISTRICT,176-178 GENESEE STREET,AUBURN,13021,CAYUGA,3152522571,ME,LD,SO,Y,OTH,N,1/1/18,12/31/18,34450,34149,1,0,0,15.45,60667,11604,1480,6060,4314,1023,5,225,2912,91841,23986,13962,145098,42443,542,16,10378,12119,02,00,00,00,-76.5716,42.929
NY,NY0135,2400050340,AURORA FREE LIBRARY,370 MAIN STREET,AURORA,13026,CAYUGA,3153648074,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1886,1870,1,0,0,1.2,8447,11372,464,5367,1538,15,0,7,990,9295,600,785,23275,11588,202,5,494,3285,02,00,00,00,-76.7023,42.75389
NY,NY0136,2400051140,STEWART B. LANG MEMORIAL LIBRARY,2577 EAST MAIN STREET,CATO,13033,CAYUGA,3156262101,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,4743,4702,1,0,0,1.55,11645,11321,351,5401,1384,39,0,43,2184,11805,2496,1471,22515,9199,152,5,1818,3650,02,00,00,00,-76.5692,43.16895
NY,NY0137,2400052175,VILLAGE OF FAIR HAVEN PUBLIC LIBRARY,14426 SOUTH RICHMOND AVENUE,FAIR HAVEN,13064,CAYUGA,3159475851,ME,CI,SO,Y,OTH,N,1/1/18,12/31/18,745,739,1,0,0,0.38,11964,11321,253,5361,576,37,0,24,1092,10896,1242,477,5825,842,9,6,512,2190,02,00,00,00,-76.7035,43.31485
NY,NY0138,2400054250,POWERS LIBRARY ASSOCIATION,29 CHURCH STREET,MORAVIA,13118,CAYUGA,3154971955,ME,NP,SO,Y,OTH,N,1/1/18,12/31/18,1282,1271,1,0,0,1.51,16139,11314,298,5469,1185,26,0,1,1560,43588,8212,1942,23460,8016,123,5,6055,13055,02,00,00,00,-76.4183,42.71066
