STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,TOTSTAFF,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,TOTPRO,GPTERMS,PITUSR,WIFISESS,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE
NY,NY0283,3600214750,OLD FORGE LIBRARY,220 CROSBY BOULEVARD,OLD FORGE,13420,HERKIMER,3153696008,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1807,1793,1,0,0,2.37,20119,14807,1142,3139,718,38,4,26,2084,17777,269,1534,14979,2963,138,7,2388,4384,02,00,00,00,-74.973901,43.711175
NY,NY0284,3600215240,POLAND DISTRICT PUBLIC LIBRARY,8849 MAIN STREET,POLAND,13431,HERKIMER,3158263112,ME,LD,SO,Y,SD1,N,1/1/16,12/31/16,4323,4290,1,0,0,1.4,25210,14788,386,3104,1507,0,4,22,1456,10000,3800,1060,26891,6020,24,1,3500,283,02,00,00,00,-75.061905,43.226337
NY,NY0285,3600216000,KIRBY FREE LIBRARY OF SALISBURY,105 STATE ROUTE 29A,SALISBURY CENTER,13454,HERKIMER,3154299006,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1958,1943,1,0,0,0.38,7101,14790,30,3106,157,10,4,5,1092,2664,78,737,2504,480,5,5,1622,280,02,00,00,00,-74.786844,43.142646
NY,NY0286,3600217000,WEST WINFIELD LIBRARY,179 SOUTH STREET,WEST WINFIELD,13491,HERKIMER,3158226394,ME,CI,SO,Y,OTH,N,1/1/16,12/31/16,826,820,1,0,0,1.28,19607,14794,954,3126,1199,28,4,37,1273,10140,1650,1895,19815,5051,135,6,1393,56,02,00,00,00,-75.193227,42.884231
NY,NY0287,3600251060,CANASTOTA PUBLIC LIBRARY,102 WEST CENTER STREET,CANASTOTA,13032,MADISON,3156977030,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,9917,9840,1,0,0,6.5,31424,14788,932,3104,1442,0,6,105,3072,46826,16718,11403,59351,16031,598,12,7176,5986,02,00,00,00,-75.758058,43.078181
NY,NY0288,3600251170,CAZENOVIA PUBLIC LIBRARY SOCIETY,100 ALBANY STREET,CAZENOVIA,13035,MADISON,3156559322,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,7086,7031,1,0,0,10.15,48866,14838,2322,3213,5488,75,8,58,3484,127018,16679,8087,120033,40026,792,10,9846,21520,02,00,00,00,-75.851961,42.929862
NY,NY0289,3600251340,SULLIVAN FREE LIBRARY,101 FALLS BOULEVARD,CHITTENANGO,13037,MADISON,3156876331,ME,NP,MO,Y,OTH,N,1/1/16,12/31/16,15339,15220,1,1,0,13,52818,14844,1787,3160,5280,64,4,24,6320,114300,7258,11779,57923,12673,353,14,37912,2166,02,00,00,00,-75.866671,43.043965
NY,NY0290,3600251505,DERUYTER FREE LIBRARY,735 UTICA STREET,DERUYTER,13052,MADISON,3158526262,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,2854,2832,1,0,0,0.6,13965,14794,270,3129,642,7,4,16,1560,6600,3695,1284,11475,3684,134,8,1589,4109,02,00,00,00,-75.884319,42.758948
NY,NY0291,3600251860,EARLVILLE FREE LIBRARY,6 NORTH MAIN STREET,EARLVILLE,13332,MADISON,3156915931,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,872,865,1,0,0,1.4,15884,14835,515,3176,1454,26,4,22,2002,18089,3420,2201,22273,5422,227,6,4078,2558,02,00,00,00,-75.545186,42.740049
NY,NY0292,3600252730,HAMILTON PUBLIC LIBRARY,13 BROAD STREET,HAMILTON,13346,MADISON,3158243060,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,4239,4206,1,0,0,3.93,27044,14880,630,3130,1066,0,4,51,2496,47793,18190,3721,50245,18862,234,7,5706,2941,02,00,00,00,-75.543198,42.826239
NY,NY0293,3600254280,MORRISVILLE PUBLIC LIBRARY,83 EAST MAIN STREET,MORRISVILLE,13408,MADISON,3156849130,ME,LD,SO,Y,SD1,N,1/1/16,12/31/16,6716,6664,1,0,0,2.3,18633,14817,1520,3125,2442,20,4,46,2387,15890,4343,3153,25842,7587,206,9,3960,2346,02,00,00,00,-75.642659,42.898737
NY,NY0294,3600254410,NEW WOODSTOCK FREE LIBRARY,2106 MAIN STREET,NEW WOODSTOCK,13122,MADISON,3156623134,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1045,1037,1,0,0,2.2,25873,14799,1435,3133,4962,25,5,0,1404,11435,4272,1539,18000,4957,118,4,1780,621,02,00,00,00,-75.85567,42.848202
NY,NY0295,3600254770,ONEIDA PUBLIC LIBRARY,220 BROAD STREET,ONEIDA,13421,MADISON,3153633050,ME,LD,SO,Y,OTH,N,1/1/16,12/31/16,15411,15292,1,0,0,12.26,49657,14788,2058,3104,2207,0,5,60,2784,80924,18780,15526,56973,10517,492,18,11638,8756,02,00,00,00,-75.651951,43.091883
NY,NY0296,3600410470,BARNEVELD FREE LIBRARY ASSOCIATION,118 BOON STREET,BARNEVELD,13304,ONEIDA,3158962096,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,284,282,1,0,0,0.55,14982,14791,221,3104,154,1,4,15,1094,11350,650,946,11628,3779,89,3,560,850,02,00,00,00,-75.189501,43.274885
NY,NY0297,3600410760,ERWIN LIBRARY & INSTITUTE,POST & SCHUYLER STREET,BOONVILLE,13309,ONEIDA,3159424834,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,2072,2056,1,0,0,4,20090,14802,512,3115,266,9,4,43,2288,5800,4500,3682,14673,3120,20,4,2570,693,02,00,00,00,-75.335978,43.483931
NY,NY0298,3600410845,BRIDGEWATER FREE LIBRARY,408 PRITCHARD AVENUE,BRIDGEWATER,13313,ONEIDA,3158226475,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1522,1510,1,0,0,0.38,5335,14788,23,3104,686,0,4,2,1092,5590,1794,450,2706,807,41,7,4950,586,02,00,00,00,-75.249899,42.883521
NY,NY0299,3600411010,CAMDEN LIBRARY ASSOCIATION,57 SECOND STREET,CAMDEN,13316,ONEIDA,3152451980,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,2231,2214,1,0,0,1.6,31833,14808,818,3124,1466,8,4,33,1664,19416,618,8435,39232,12725,59,5,1404,2812,02,00,00,00,-75.746808,43.337057
NY,NY0300,3600411410,CLAYVILLE LIBRARY ASSOCIATION,2265 ONEIDA STREET,CLAYVILLE,13322,ONEIDA,3158395893,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,4411,4377,1,0,0,1.19,9704,14814,869,3146,2502,8,4,28,1456,10050,3250,2078,10814,2185,48,7,1608,603,02,00,00,00,-75.248788,42.972237
NY,NY0301,3600411430,KIRKLAND TOWN LIBRARY,55 1/2 COLLEGE STREET,CLINTON,13323,ONEIDA,3158532038,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,10315,10235,1,0,0,6.17,26298,14872,2592,3220,2841,81,4,69,2810,75005,5880,7963,87645,25695,334,11,12185,5185,02,00,00,00,-75.387333,43.048268
NY,NY0302,3600412990,HOLLAND PATENT FREE LIBRARY,9580 MAIN STREET,HOLLAND PATENT,13354,ONEIDA,3158655034,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,458,454,1,0,0,0.75,17329,14793,493,3115,729,19,4,35,1040,12200,2010,2176,17406,6991,50,2,2010,339,02,00,00,00,-75.254054,43.243241
NY,NY0303,3600414365,NEW HARTFORD PUBLIC LIBRARY,2 LIBRARY LANE,NEW HARTFORD,13413,ONEIDA,3157331535,ME,CI,SO,Y,OTH,N,1/1/16,12/31/16,22166,21994,1,0,0,15.25,70493,14871,4085,3235,3679,67,4,79,2205,198646,12891,16486,137083,35938,353,17,12845,12845,02,00,00,00,-75.282871,43.061782
NY,NY0304,3600414430,NEW YORK MILLS PUBLIC LIBRARY,399 MAIN STREET,NEW YORK MILLS,13417,ONEIDA,3157365391,ME,CI,SO,Y,OTH,N,1/1/16,12/31/16,3327,3301,1,0,0,2.07,26166,14788,1247,3104,1106,0,4,11,2288,9360,4500,2324,19349,1829,16,8,2608,5196,02,00,00,00,-75.293079,43.103368
NY,NY0305,3600414830,ORISKANY PUBLIC LIBRARY,621 UTICA STREET,ORISKANY,13424,ONEIDA,3157362532,ME,CI,SO,Y,OTH,N,1/1/16,12/31/16,1400,1389,1,0,0,1,14857,14788,191,3104,762,0,4,1,1430,7532,4548,2064,7726,2105,159,4,706,4148,02,00,00,00,-75.332327,43.157064
NY,NY0306,3600414840,C. W. CLARK MEMORIAL LIBRARY,160 NORTH MAIN STREET,ORISKANY FALLS,13425,ONEIDA,3158217850,ME,CI,SO,Y,OTH,N,7/1/15,6/30/16,732,726,1,0,0,1.77,18935,14788,439,3104,2028,0,4,30,1714,11172,1683,1898,22466,5882,435,7,8376,1873,02,00,00,00,-75.459346,42.940281
NY,NY0307,3600415385,PROSPECT FREE LIBRARY,915 TRENTON FALLS STREET,PROSPECT,13435,ONEIDA,3158962736,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1046,1038,1,0,0,0.9,12033,14788,35,3104,0,1,4,3,1144,2763,56,435,2729,468,19,1,156,145,02,00,00,00,-75.151753,43.30112
NY,NY0308,3600415510,DIDYMUS THOMAS LIBRARY,9639 MAIN STREET,REMSEN,13438,ONEIDA,3158315651,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,508,504,1,0,0,0.95,13773,14794,136,3109,290,0,4,35,1040,5622,2346,1332,8708,3250,104,5,674,75,02,00,00,00,-75.187048,43.328042
NY,NY0309,3600415650,"THE JERVIS PUBLIC LIBRARY ASSOCIATION, INC.",613 NORTH WASHINGTON STREET,ROME,13440,ONEIDA,3153364570,ME,NP,SO,Y,SD1,N,1/1/16,12/31/16,33725,33464,1,0,0,19.07,105059,14854,6356,3207,5171,118,8,235,2893,165953,15361,24432,183487,36507,269,27,38700,5419,02,00,00,00,-75.454205,43.21774
NY,NY0310,3600416070,SHERRILL-KENWOOD FREE LIBRARY,543 SHERRILL ROAD,SHERRILL,13461,ONEIDA,3153635980,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,3569,3541,1,0,0,2.22,20661,14820,716,3149,1270,42,4,35,1992,24635,1358,3699,35055,12633,210,5,3012,2188,02,00,00,00,-75.601362,43.069432
NY,NY0311,3600416590,UTICA PUBLIC LIBRARY,303 GENESEE STREET,UTICA,13501,ONEIDA,3157352279,ME,NP,SO,Y,CI1,N,4/1/15,3/31/16,62235,61753,1,0,0,19.28,73862,14788,4136,3104,5514,0,5,30,3042,214601,36448,50368,137101,25867,1694,61,61458,12926,02,00,00,00,-75.239573,43.097312
NY,NY0312,3600416650,VERNON PUBLIC LIBRARY,4441 PETERBORO STREET,VERNON,13476,ONEIDA,3158292463,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1172,1163,1,0,0,1.88,10802,14788,23,3119,815,8,4,0,1300,9006,312,547,9022,4996,178,6,780,1090,02,00,00,00,-75.539508,43.078509
NY,NY0313,3600416850,WATERVILLE PUBLIC LIBRARY,206 WHITE STREET,WATERVILLE,13480,ONEIDA,3158414651,ME,LD,SO,Y,SD1,N,1/1/16,12/31/16,5820,5775,1,0,0,2.98,32715,14953,1472,3171,2553,0,9,65,1970,31943,1040,4548,40439,15352,267,11,4000,2285,02,00,00,00,-75.377622,42.930083
NY,NY0314,3600417020,WESTERN TOWN LIBRARY,9172 MAIN STREET,WESTERNVILLE,13486,ONEIDA,3158274118,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1951,1936,1,0,0,0.8,9035,14800,191,3116,706,11,4,13,1040,6137,313,663,11208,4127,35,4,520,351,02,00,00,00,-75.383557,43.305373
NY,NY0315,3600417090,DUNHAM PUBLIC LIBRARY,76 MAIN STREET,WHITESBORO,13492,ONEIDA,3157369734,ME,LD,SO,Y,SD1,N,10/1/15,9/30/16,26133,25931,1,0,0,14.25,40235,14788,4409,3104,7061,0,18,126,2886,117361,23319,12932,146039,35124,1050,21,23321,5466,02,00,00,00,-75.289753,43.120747
NY,NY0316,3600417180,WOODGATE FREE LIBRARY,11051 WOODGATE ROAD,WOODGATE,13494,ONEIDA,3153924814,ME,NP,SO,Y,CI1,N,1/1/16,12/31/16,1535,1523,1,0,0,0.63,9125,14789,279,3107,848,8,4,0,1040,3487,75,409,3004,860,33,3,445,1045,02,00,00,00,-75.155525,43.520687
NY,NY0318,4000172520,GLOVERSVILLE PUBLIC LIBRARY,58 EAST FULTON STREET,GLOVERSVILLE,12078,FULTON,5187252819,ME,LD,SO,Y,SD1,N,1/1/16,12/31/16,19244,19095,1,0,0,12.3,29858,8762,1288,1264,2207,0,3,60,2340,84394,2453,8391,66024,17311,419,10,8818,9452,02,00,00,00,-74.34266,43.050722
NY,NY0319,4000173310,JOHNSTOWN PUBLIC LIBRARY,38 SOUTH MARKET STREET,JOHNSTOWN,12095,FULTON,5187628317,ME,CI,SO,Y,CI1,N,1/1/16,12/31/16,8743,8675,1,0,0,7,33238,8762,1898,1264,3506,0,4,63,2414,74112,18500,6332,81493,29319,164,9,7058,3273,02,00,00,00,-74.372564,43.004551
NY,NY0320,4000173400,NORTHVILLE PUBLIC LIBRARY,341 SOUTH THIRD STREET,NORTHVILLE,12134,FULTON,5188636922,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,2981,2958,1,0,0,1.4,16385,8762,734,1264,1228,0,2,42,1856,17579,1417,1907,22135,5717,90,5,2349,1223,02,00,00,00,-74.174093,43.221885
NY,NY0321,4000270200,AMSTERDAM FREE LIBRARY,28 CHURCH STREET,AMSTERDAM,12010,MONTGOMERY,5188421080,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,24186,23999,1,0,0,5.52,35477,8762,752,1264,1509,-1,2,100,2626,45267,5008,9662,42607,11031,269,15,12840,6500,02,00,00,00,-74.190613,42.937552
NY,NY0322,4000271030,CANAJOHARIE LIBRARY AND ART GALLERY,2 ERIE BOULEVARD,CANAJOHARIE,13317,MONTGOMERY,5186732314,ME,NP,SO,Y,SD1,N,1/1/16,12/31/16,6320,6271,1,0,0,5.16,27373,8762,1846,1264,1891,0,2,43,2066,31832,1855,5004,35168,13822,401,5,2653,1700,02,00,00,00,-74.572097,42.907037
NY,NY0323,4000272310,FROTHINGHAM FREE LIBRARY,28 WEST MAIN STREET,FONDA,12068,MONTGOMERY,5188533016,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,6808,6755,1,0,0,1.21,16455,8762,348,1264,735,0,2,7,1820,13018,2236,1531,24643,11846,103,7,2088,245,02,00,00,00,-74.376403,42.954437
NY,NY0324,4000272330,FORT HUNTER FREE LIBRARY,167 FORT HUNTER ROAD,AMSTERDAM,12010,MONTGOMERY,5188297248,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,3699,3670,1,0,0,0.63,5244,8762,204,1264,143,0,2,4,1300,1519,275,207,2622,416,24,2,504,728,02,00,00,00,-74.221776,42.889234
NY,NY0325,4000272340,FORT PLAIN FREE LIBRARY,19 WILLETT STREET,FORT PLAIN,13339,MONTGOMERY,5189934646,ME,NP,SO,Y,SD1,N,1/1/16,12/31/16,5592,5549,1,0,0,2.5,14322,8762,225,1264,1320,0,2,30,1976,51000,7525,2266,18349,4993,255,3,4000,0,02,00,00,00,-74.622257,42.932216
NY,NY0326,4000275800,MARGARET REANEY MEMORIAL LIBRARY,19 KINGSBURY AVENUE,ST. JOHNSVILLE,13452,MONTGOMERY,5185687822,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,1732,1719,1,0,0,2.4,18897,8762,415,1264,192,0,2,12,1846,8106,350,1216,5625,1502,103,3,2600,725,02,00,00,00,-74.677101,42.997409
NY,NY0327,4000535930,SCHENECTADY COUNTY PUBLIC LIBRARY,99 CLINTON STREET,SCHENECTADY,12305,SCHENECTADY,5183884500,ME,CO,MO,Y,CO1,N,1/1/16,12/31/16,154727,153529,1,8,0,47.88,269159,9270,28907,2195,49117,486,14,889,19448,1123448,87920,86796,1088304,306860,1976,107,94629,73406,02,00,00,00,-73.937496,42.815997
NY,NY0328,4000541470,THE COMMUNITY LIBRARY,110 UNION STREET,COBLESKILL,12043,SCHOHARIE,5182347897,ME,LD,SO,Y,OTH,N,1/1/16,12/31/16,14295,14184,1,0,0,4.5,20682,8762,991,1264,1634,0,3,38,1895,37228,4107,5004,61586,19199,296,9,4605,13891,02,00,00,00,-74.483934,42.678868
NY,NY0329,4000544060,MIDDLEBURGH LIBRARY,323 MAIN STREET,MIDDLEBURGH,12122,SCHOHARIE,5188275142,ME,NP,SO,Y,SD1,N,1/1/16,12/31/16,6433,6383,1,0,0,2,17887,8762,781,1264,1506,0,2,48,2080,10506,5672,2539,29026,9280,269,11,4672,5000,02,00,00,00,-74.335188,42.598605
NY,NY0330,4000545940,SCHOHARIE FREE LIBRARY ASSN.,103 KNOWER AVENUE,SCHOHARIE,12157,SCHOHARIE,5182957127,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,922,915,1,0,0,1.04,15481,8762,508,1264,928,0,2,33,1664,14202,666,1726,21542,8113,230,6,1890,3726,02,00,00,00,-74.317176,42.661661
NY,NY0331,4000546030,SHARON SPRINGS FREE LIBRARY,129 MAIN STREET,SHARON SPRINGS,13459,SCHOHARIE,5182843126,ME,NP,SO,Y,OTH,N,1/1/16,12/31/16,1846,1832,1,0,0,0.73,8162,8762,445,1264,1199,0,2,6,1404,5513,750,914,11352,3335,143,5,1118,559,02,00,00,00,-74.619825,42.790787
NY,NY0333,4400280080,SHELTER ROCK PUBLIC LIBRARY,165 SEARINGTOWN ROAD,ALBERTSON,11507,NASSAU,5162487363,ME,LD,SO,Y,OTH,N,1/1/16,12/31/16,27188,26978,1,0,0,34.61,100382,63386,6325,8588,8522,0,61,281,3292,185427,11772,17454,234336,110475,516,33,39151,2647,02,00,00,00,-73.659291,40.777416
NY,NY0334,4400280430,BALDWIN PUBLIC LIBRARY,2385 GRAND AVENUE,BALDWIN,11510,NASSAU,5162236228,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,32837,32583,1,0,0,50.33,153122,57862,8535,7978,10262,0,49,559,3171,237476,40041,20396,217587,75185,1225,86,33763,0,02,00,00,00,-73.61153,40.652419
NY,NY0335,4400280510,BAYVILLE FREE LIBRARY,34 SCHOOL STREET,BAYVILLE,11709,NASSAU,5166282765,ME,NP,SO,Y,OTH,N,6/1/15,5/31/16,6669,6617,1,0,0,5.5,23426,56166,1182,7839,1144,0,30,28,3224,74520,8000,3803,38669,15350,347,13,3320,1572,02,00,00,00,-73.566227,40.908136
NY,NY0336,4400280580,BELLMORE MEMORIAL LIBRARY,2288 BEDFORD AVENUE,BELLMORE,11710,NASSAU,5167852990,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,12539,12442,1,0,0,22.44,60141,56968,4158,7972,3427,9,37,155,3157,122477,22479,9103,107606,30274,811,14,16638,0,02,00,00,00,-73.526879,40.667761
NY,NY0337,4400280660,BETHPAGE PUBLIC LIBRARY,47 POWELL AVENUE,BETHPAGE,11714,NASSAU,5169313907,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,19166,19018,1,0,0,22.45,162434,59180,4925,8041,11334,0,52,227,3576,156003,22361,14378,136233,50770,963,27,25068,0,02,00,00,00,-73.47735,40.743045
NY,NY0338,4400281930,EAST MEADOW PUBLIC LIBRARY,1886 FRONT STREET,EAST MEADOW,11554,NASSAU,5167942570,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,52102,51699,1,0,0,58.75,306514,56550,12831,7969,14242,0,87,681,3384,355438,380305,33636,418615,93822,1423,45,50877,0,02,00,00,00,-73.563881,40.720025
NY,NY0339,4400281950,EAST ROCKAWAY PUBLIC LIBRARY,477 ATLANTIC AVENUE,EAST ROCKAWAY,11518,NASSAU,5165991664,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,9818,9742,1,0,0,7.43,61147,56263,4019,7848,8126,0,54,99,2843,87980,6900,7500,99987,31037,500,18,14792,0,02,00,00,00,-73.665532,40.642241
NY,NY0340,4400281980,EAST WILLISTON PUBLIC LIBRARY,2 PROSPECT STREET,EAST WILLISTON,11596,NASSAU,5167411213,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,2556,2536,1,0,0,2.5,16913,55784,194,7839,988,0,28,26,2340,15000,1248,1585,26919,12141,98,3,840,0,02,00,00,00,-73.638811,40.756834
NY,NY0341,4400282140,ELMONT PUBLIC LIBRARY,700 HEMPSTEAD TURNPIKE,ELMONT,11003,NASSAU,5163545280,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,50010,49623,1,0,0,29.53,180952,57556,8250,7969,12152,0,41,233,3175,518479,30976,40716,319411,100581,1340,40,59578,0,02,00,00,00,-73.706921,40.708032
NY,NY0342,4400282210,FARMINGDALE PUBLIC LIBRARY,116 MERRITTS ROAD,FARMINGDALE,11735,NASSAU,5162499090,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,39909,39600,1,0,0,30.2,133308,56643,8809,7975,13951,28,114,265,3429,264762,28732,29756,259355,78706,1005,44,60687,41148,02,00,00,00,-73.459208,40.72908
NY,NY0343,4400282280,FLORAL PARK PUBLIC LIBRARY,17 CAROLINE PLACE,FLORAL PARK,11001,NASSAU,5163266330,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,15863,15740,1,0,0,10.51,60497,55784,2430,7839,2521,0,54,130,2854,140000,22889,10386,100592,36969,455,8,21169,0,02,00,00,00,-73.706179,40.724927
NY,NY0344,4400282370,FRANKLIN SQUARE PUBLIC LIBRARY,19 LINCOLN ROAD,FRANKLIN SQUARE,11010,NASSAU,5164883444,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,25069,24875,1,0,0,21.35,131278,58053,7413,7969,5253,0,138,119,2834,106288,19110,11095,158193,70359,684,17,18015,0,02,00,00,00,-73.670688,40.707961
NY,NY0345,4400282400,FREEPORT MEMORIAL LIBRARY,144 WEST MERRICK ROAD,FREEPORT,11520,NASSAU,5163793274,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,39967,39658,1,0,0,54.29,146817,57794,8441,7969,11277,0,78,362,3544,178607,38142,28977,183844,63119,2282,72,44451,0,02,00,00,00,-73.586607,40.653108
NY,NY0346,4400282450,GARDEN CITY PUBLIC LIBRARY,60 SEVENTH STREET,GARDEN CITY,11530,NASSAU,5167428405,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,22371,22198,1,0,0,17.5,152009,56641,10242,7839,8509,0,65,230,3135,181540,25834,17415,220011,78952,487,31,14223,17809,02,00,00,00,-73.639302,40.724111
NY,NY0347,4400282500,GLEN COVE PUBLIC LIBRARY,4 GLEN COVE AVENUE,GLEN COVE,11542,NASSAU,5166762130,ME,LD,SO,Y,CI1,N,7/1/15,6/30/16,26964,26755,1,0,0,25.81,80290,57783,4755,7969,6235,0,79,166,3120,336214,26672,11658,143420,38688,778,29,36549,0,02,00,00,00,-73.634143,40.861191
NY,NY0348,4400282610,GREAT NECK LIBRARY,159 BAYVIEW AVENUE,GREAT NECK,11023,NASSAU,5164668055,ME,NP,MO,Y,SD1,N,7/1/15,6/30/16,44580,44235,1,3,0,39.38,188357,5400,39944,807,24372,0,65,248,9880,294228,92451,44679,332867,98115,1552,75,90989,23400,02,00,00,00,-73.747697,40.798411
NY,NY0349,4400282840,HEMPSTEAD PUBLIC LIBRARY,115 NICHOLS COURT,HEMPSTEAD,11550,NASSAU,5164816990,ME,CI,SO,Y,OTH,N,6/1/15,5/31/16,53891,53474,1,0,0,22.32,238031,55788,6987,7860,11003,0,30,178,3120,156176,43542,27095,73176,25479,256,31,50890,0,02,00,00,00,-73.622626,40.709976
NY,NY0350,4400282900,HEWLETT-WOODMERE PUBLIC LIBRARY,1125 BROADWAY,HEWLETT,11557,NASSAU,5163741967,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,20356,20198,1,0,0,36.61,238472,59883,14263,8000,17740,0,208,341,3547,207336,53291,15868,325663,117062,665,21,33243,23165,02,00,00,00,-73.704988,40.63406
NY,NY0351,4400282910,HICKSVILLE FREE PUBLIC LIBRARY,169 JERUSALEM AVENUE,HICKSVILLE,11801,NASSAU,5169311417,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,39700,39393,1,0,0,35.44,167536,56550,9465,7969,14595,0,54,226,3352,126796,19942,19485,177466,66326,1066,30,51202,17492,02,00,00,00,-73.523468,40.762211
NY,NY0352,4400283200,ISLAND PARK PUBLIC LIBRARY,176 LONG BEACH ROAD,ISLAND PARK,11558,NASSAU,5164320122,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,8370,8305,1,0,0,12.16,59556,57795,4319,7969,6506,0,52,104,3120,106677,8736,6227,54975,18259,690,14,6514,0,02,00,00,00,-73.655858,40.602033
NY,NY0353,4400283210,ISLAND TREES PUBLIC LIBRARY,38 FARMEDGE ROAD,LEVITTOWN,11756,NASSAU,5167312211,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,15424,15305,1,0,0,13.61,46826,57395,3768,7969,8419,0,41,74,3016,67064,14563,9305,93078,35461,608,12,4312,0,02,00,00,00,-73.500517,40.735224
NY,NY0354,4400283290,JERICHO PUBLIC LIBRARY,1 MERRY LANE,JERICHO,11753,NASSAU,5169356790,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,17348,17214,1,0,0,38.07,118794,195243,9447,53881,15318,1146,91,313,3551,281351,37540,15387,262862,102735,1468,33,76048,67022,02,00,00,00,-73.535429,40.793213
NY,NY0355,4400283505,LAKEVIEW PUBLIC LIBRARY,1120 WOODFIELD ROAD,ROCKVILLE CENTRE,11570,NASSAU,5165363071,ME,LD,SO,Y,OTH,N,1/1/16,12/31/16,5291,5250,1,0,0,13.13,74626,61825,3799,8579,4598,0,54,79,2912,13283,6421,3796,17821,8413,783,29,7682,12220,02,00,00,00,-73.652937,40.672855
NY,NY0356,4400283540,PENINSULA PUBLIC LIBRARY,280 CENTRAL AVENUE,LAWRENCE,11559,NASSAU,5162393262,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,35590,35314,1,0,0,25.38,107103,56562,2560,7969,8705,0,33,193,3640,255508,84396,18881,358418,178145,392,10,15238,0,02,00,00,00,-73.731406,40.616716
NY,NY0357,4400283570,LEVITTOWN PUBLIC LIBRARY,1 BLUEGRASS LANE,LEVITTOWN,11756,NASSAU,5167315728,ME,LD,SO,Y,SD1,N,7/1/15,6/30/16,46540,46180,1,0,0,54.87,231018,59625,14254,7969,21710,0,128,582,3524,246334,74672,29838,293136,93487,1000,17,17383,30082,02,00,00,00,-73.53,40.722904
NY,NY0358,4400283720,LOCUST VALLEY LIBRARY,170 BUCKRAM ROAD,LOCUST VALLEY,11560,NASSAU,5166711837,ME,NP,SO,Y,SD1,N,7/1/15,6/30/16,6801,6748,1,0,0,13.87,55475,56931,6334,7969,4785,0,49,131,3277,90561,13208,3797,55855,17760,933,19,6383,6219,02,00,00,00,-73.592254,40.877697
NY,NY0359,4400283740,LONG BEACH PUBLIC LIBRARY,111 WEST PARK AVENUE,LONG BEACH,11561,NASSAU,5164327201,ME,LD,MO,Y,SD1,N,7/1/15,6/30/16,38655,38356,1,2,0,48.13,139394,56550,19784,7969,15966,224,21,116,5500,364242,24301,30736,236620,59461,2367,35,88736,8817,02,00,00,00,-73.667357,40.588667
