STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,TOTSTAFF,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,TOTPRO,GPTERMS,PITUSR,WIFISESS,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE
NJ,NJ0050,PARAMUS,PARAMUS PUBLIC LIBRARY,E. 116 CENTURY ROAD,PARAMUS,07652,BERGEN,2015991300,ME,CI,MO,Y,CI1,N,1/1/17,12/31/17,26342,24395,1,1,0,22.21,95948,18001,7751,6905,18669,0,14,98,5668,403193,18454,12594,409028,142610,711,34,34000,8928,02,00,00,00,-74.060701,40.92676
NJ,NJ0051,PARK RIDGE,PARK RIDGE FREE PUBLIC LIBRARY,51 PARK AVENUE,PARK RIDGE,07656,BERGEN,2013915151,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,8645,8006,1,0,0,6.92,50723,18001,5308,6905,11717,0,17,842,2926,61141,3667,5377,113728,34703,374,18,6696,942755,02,00,00,00,-74.038441,41.033535
NJ,NJ0052,RAMSEY,RAMSEY FREE PUBLIC LIBRARY,30 WYCKOFF AVENUE,RAMSEY,07446,BERGEN,2013271445,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,14473,13403,1,0,0,11.42,89000,18001,13422,6905,9643,0,12,1432,3320,161000,4295,11062,205195,61907,791,17,5511,72341,02,00,00,00,-74.146979,41.056401
NJ,NJ0053,RIDGEFIELD,RIDGEFIELD FREE PUBLIC LIBRARY,527 MORSE AVENUE,RIDGEFIELD,07657,BERGEN,2019410192,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,11032,10217,1,0,0,7.27,51525,18001,3563,6905,5600,0,3,85,2270,40580,15670,5020,53846,26896,130,17,4943,-1,02,00,00,00,-74.004932,40.831936
NJ,NJ0054,RIDGEFIELD PARK,RIDGEFIELD PARK PUBLIC LIBRARY,107 CEDAR STREET,RIDGEFIELD PARK,07660,BERGEN,2016410689,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,12729,11788,1,0,0,8.27,40484,18001,2886,6905,4566,0,8,0,3172,128418,7000,8560,70525,30842,768,25,14556,-1,02,00,00,00,-74.022053,40.854515
NJ,NJ0055,RIDGEWOOD,RIDGEWOOD PUBLIC LIBRARY,125 N. MAPLE AVENUE,RIDGEWOOD,07450,BERGEN,2016705600,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,24958,23114,1,0,0,25.86,116174,18001,11555,6905,10787,0,23,205,3430,312054,102564,21724,433019,223485,4243,82,14720,19871,02,00,00,00,-74.112581,40.981697
NJ,NJ0056,RIVER EDGE,RIVER EDGE FREE PUBLIC LIBRARY,685 ELM AVENUE,RIVER EDGE,07661,BERGEN,2012611663,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,11340,10502,1,0,0,9.58,59275,18001,2133,6905,2851,9,12,1263,2953,122142,7908,7302,158176,77940,786,17,15518,19627,02,00,00,00,-74.038314,40.932453
NJ,NJ0057,RIVER VALE,RIVER VALE PUBLIC LIBRARY,412 RIVERVALE ROAD,RIVER VALE,07675,BERGEN,2013912323,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,9659,8945,1,0,0,7.92,52990,18001,4374,6905,5518,0,14,31,2801,35687,700,7467,135748,53140,971,14,10861,23042,02,00,00,00,-74.01075,41.009102
NJ,NJ0058,ROCHELLE PARK,ROCHELLE PARK PUBLIC LIBRARY,151 W. PASSAIC ST.,ROCHELLE PARK,07662,BERGEN,2015877730,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,5530,5121,1,0,0,3.13,13442,85,780,13,3599,313,16,323,2352,15395,109,2648,14562,5532,228,5,2388,-1,02,00,00,00,-74.078957,40.912939
NJ,NJ0059,RUTHERFORD,RUTHERFORD FREE PUBLIC LIBRARY,150 PARK AVENUE,RUTHERFORD,07070,BERGEN,2019398600,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,18061,16726,1,0,0,10.88,50113,18001,4937,6905,8838,0,16,1604,2563,173075,3953,10832,143813,72890,640,44,20355,8632,02,00,00,00,-74.106722,40.826398
NJ,NJ0060,SADDLE BROOK,SADDLE BROOK FREE PUBLIC LIBRARY,340 MAYHILL STREET,SADDLE BROOK,07663,BERGEN,2018433287,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,13659,12650,1,0,0,11.19,46387,18001,3382,6905,4026,0,12,1179,2888,61250,9500,5672,47787,21052,339,14,5695,11090,02,00,00,00,-74.089403,40.904958
NJ,NJ0061,TEANECK,TEANECK PUBLIC LIBRARY,840 TEANECK ROAD,TEANECK,07666,BERGEN,2018374171,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,39776,36836,1,0,0,22.58,95193,18001,9252,6905,13800,0,20,2675,3626,225400,2560,28281,487171,208653,416,8,30800,13200,02,00,00,00,-74.006358,40.885068
NJ,NJ0062,TENAFLY,TENAFLY FREE PUBLIC LIBRARY,100 RIVEREDGE ROAD,TENAFLY,07670,BERGEN,2015688680,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,14488,13417,1,0,0,14.34,82007,18001,7060,6905,8632,0,8,0,2864,159410,10554,12634,230388,97529,411,13,18521,7460,02,00,00,00,-73.96919,40.92766
NJ,NJ0063,UPPER SADDLE RIVER,UPPER SADDLE RIVER PUBLIC LIBRARY,245 LAKE STREET,UPPER SADDLE RIVER,07458,BERGEN,2013272583,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,8208,7601,1,0,0,9.57,45230,18085,4405,6905,6769,0,15,2164,3040,106673,13868,5802,165775,59069,646,16,15387,13254,02,00,00,00,-74.095158,41.058998
NJ,NJ0064,WALDWICK,WALDWICK PUBLIC LIBRARY,19 E. PROSPECT STREET,WALDWICK,07463,BERGEN,2016525104,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,9625,8914,1,0,0,7.3,50255,18001,3868,6905,5775,0,8,12675,3164,110897,3816,7095,136267,54837,665,9,27742,2194,02,00,00,00,-74.118217,41.01094
NJ,NJ0065,JOHN F. KENNEDY MEMO,JOHN F. KENNEDY MEMORIAL LIBRARY,92 HATHAWAY STREET,WALLINGTON,07057,BERGEN,9734711692,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,11335,10497,1,0,0,4.37,22561,18001,908,6905,3227,11,13,1241,2444,16615,2612,2813,27396,10976,104,16,3538,312,02,00,00,00,-74.113311,40.856092
NJ,NJ0066,TOWNSHIP OF WASHINGT,WASHINGTON TWP PUBLIC LIBRARY/BERGEN,144 WOODFIELD ROAD,TWP. OF WASHINGTON,07676,BERGEN,2016644586,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,9102,8429,1,0,0,5.3,37889,18001,8473,4635,6879,0,16,878,3262,98835,1057,5923,78325,32010,637,11,2899,3752,02,00,00,00,-74.061672,40.986726
NJ,NJ0067,WESTWOOD,WESTWOOD FREE PUBLIC LIBRARY,49 PARK AVENUE,WESTWOOD,07675,BERGEN,2016640583,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,10908,10102,1,0,0,8.1,60002,18001,5864,6905,6856,0,13,800,2810,103922,2700,7134,122359,44225,489,18,21000,-1,02,00,00,00,-74.034165,40.990472
NJ,NJ0068,WOOD-RIDGE,WOOD-RIDGE MEMORIAL LIBRARY,231 HACKENSACK STREET,WOOD-RIDGE,07075,BERGEN,2014382455,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,7626,7062,1,0,0,5.09,23007,18001,2496,6905,4861,0,12,137,2912,39739,704,4206,44236,12993,488,9,4489,-1,02,00,00,00,-74.081635,40.847941
NJ,NJ0069,WYCKOFF,WYCKOFF FREE PUBLIC LIBRARY,200 WOODLAND AVENUE,WYCKOFF,07481,BERGEN,2018914866,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,16696,15462,1,0,0,14.84,68806,18001,7392,6905,9928,0,15,107,3396,140451,19060,9431,228440,86666,736,33,23563,31708,02,00,00,00,-74.167317,41.007913
NJ,NJ0070,BURLINGTON COUNTY,BURLINGTON COUNTY LIBRARY,5 PIONEER BLVD,WESTAMPTON,08060,BURLINGTON,6092679660,ME,CO,MO,Y,CO1,N,1/1/17,12/31/17,353828,327679,1,7,1,138.63,702288,15116,35560,613,86074,75,24,908,25734,1202618,272931,77992,1658923,582666,3723,192,172681,167876,02,00,00,00,-74.819316,40.014243
NJ,NJ0071,BURLINGTON CITY,LIBRARY COMPANY OF BURLINGTON,23 W. UNION STREET,BURLINGTON,08016,BURLINGTON,6093861273,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,9920,9187,1,0,0,2.67,16682,0,364,0,1378,0,0,39702,2340,22174,4867,3588,20624,4524,146,16,4927,3333,02,00,00,00,-74.85949,40.079283
NJ,NJ0072,CROSSWICKS,CROSSWICKS LIBRARY COMPANY,483 MAIN STREET,CROSSWICKS,08515,BURLINGTON,6092986271,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,7699,7130,1,0,0,0.62,12049,0,0,12166,225,2122,0,0,32,10000,0,121,7000,4000,76,2,25,-1,02,00,00,00,-74.646417,40.152967
NJ,NJ0073,DELANCO,DELANCO PUBLIC LIBRARY,1303 BURLINGTON AVENUE,DELANCO,08075,BURLINGTON,8564616850,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,4283,3966,1,0,0,1.29,40183,0,797,0,689,0,0,0,1560,6681,813,615,22897,13731,120,4,999,2000,02,00,00,00,-74.947422,40.053327
NJ,NJ0074,BEVERLY FREE LIBRARY,BEVERLY FREE LIBRARY,441 COOPER ST.,BEVERLY,08010,BURLINGTON,6093871259,ME,NP,SO,N,CI1,N,1/1/17,12/31/17,2577,2387,1,0,0,2.56,-1,9097,832,7881,2197,264,13,38,1531,19254,2801,2139,-1,6662,230,10,3234,-1,02,00,00,00,-74.918668,40.064189
NJ,NJ0075,FLORENCE TOWNSHIP,FLORENCE TOWNSHIP LIBRARY,1350 HORNBERGER AVENUE,ROEBLING,08554,BURLINGTON,6094990143,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,12109,11214,1,0,0,3.39,26131,0,272,0,1162,0,0,0,2340,13582,4702,5925,23952,6098,40,7,5365,1032,02,00,00,00,-74.777849,40.116342
NJ,NJ0076,MOORESTOWN,MOORESTOWN LIBRARY,111 W. SECOND STREET,MOORESTOWN,08057,BURLINGTON,8562340333,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,20726,19194,1,0,0,16.11,111310,175,4983,950,6652,400,21,0,3328,149126,11461,19116,276006,141054,560,28,8614,-1,02,00,00,00,-74.949383,39.964154
NJ,NJ0077,MOUNT HOLLY LIBRARY,MOUNT HOLLY LIBRARY AND LYCEUM,307 HIGH STREET,MOUNT HOLLY,08060,BURLINGTON,6092677111,ME,NP,SO,N,CI1,N,1/1/17,12/31/17,9536,8831,1,0,0,5.61,-1,10608,2139,13923,3700,4306,17,673,2520,54512,7540,4749,-1,22237,516,13,9119,-1,02,00,00,00,-74.790632,39.999376
NJ,NJ0078,MOUNT LAUREL,MOUNT LAUREL LIBRARY,100 WALT WHITMAN AVENUE,MOUNT LAUREL,08054,BURLINGTON,8562347319,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,41864,38770,1,0,0,20.03,105178,18332,15281,56551,22385,34747,13,186,3421,240033,38626,18931,491046,163833,659,29,73384,20805,02,00,00,00,-74.924134,39.958042
NJ,NJ0079,RIVERSIDE,RIVERSIDE PUBLIC LIBRARY,10 ZURBRUGG WAY,RIVERSIDE,08075,BURLINGTON,8564616922,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,8079,7482,1,0,0,1.35,30998,0,231,0,2735,0,0,844,1456,9639,3002,1341,16968,5090,11,6,2529,1061,02,00,00,00,-74.959078,40.038961
NJ,NJ0081,SALLY STRETCH KEEN M,SALLY STRETCH KEEN MEMORIAL LIBRARY,94 MAIN STREET,VINCENTOWN,08088,BURLINGTON,6098593598,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,10464,9691,1,0,0,0,-1,10608,0,15278,4060,4725,0,739,2520,59817,8274,0,0,0,0,15,10007,-1,02,00,00,00,-74.750404,39.935653
NJ,NJ0082,WILLINGBORO,WILLINGBORO PUBLIC LIBRARY,220 WILLINGBORO PARKWAY,WILLINGBORO,08046,BURLINGTON,6098776668,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,31629,29292,1,0,0,15.93,95328,12930,6042,6143,7678,0,25,200,2912,119058,12762,31634,104140,47836,377,36,44404,103007,02,00,00,00,-74.890009,40.053257
NJ,NJ0083,CAMDEN COUNTY,CAMDEN COUNTY LIBRARY,203 LAUREL ROAD,VOORHEES,08043,CAMDEN,8567721636,ME,CO,MO,Y,CO1,N,1/1/17,12/31/17,334343,309634,1,7,0,111.69,373648,27538,26042,37795,58926,14483,17,1041,22958,845582,66470,102912,1140147,396057,2730,217,386027,275108,02,00,00,00,-75.00142,39.848537
NJ,NJ0084,AUDUBON BORO,AUDUBON FREE PUBLIC LIBRARY,239 OAKLAND AVENUE,AUDUBON,08106,CAMDEN,8565478686,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,8819,8167,1,0,0,3.26,24417,79,526,0,2670,0,2,102,2284,22360,9004,3708,39683,12905,89,5,1984,2740,02,00,00,00,-75.070127,39.891374
NJ,NJ0085,MARIE FLECHE MEMORIA,MARIE FLECHE MEMORIAL LIBRARY,49 SOUTH WHITE HORSE PIKE,BERLIN,08009,CAMDEN,8567672448,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,7588,7027,1,0,0,3.17,16100,5200,107,0,1602,0,0,21,2548,25018,489,987,13302,5143,213,8,1431,289,02,00,00,00,-74.932397,39.796003
NJ,NJ0087,CHERRY HILL,CHERRY HILL FREE PUBLIC LIBRARY,1100 KINGS HIGHWAY NORTH,CHERRY HILL,08034,CAMDEN,8566670300,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,71045,65795,1,0,0,27.68,135296,12930,14265,6143,14185,0,14,1059,3089,605412,61073,28099,388362,166108,948,87,58865,58256,02,00,00,00,-75.003173,39.92052
NJ,NJ0088,CLEMENTON,CLEMENTON MEMORIAL LIBRARY,195 GIBBSBORO ROAD,CLEMENTON,08021,CAMDEN,8567833233,NO,NP,SO,Y,CI1,N,1/1/17,12/31/17,5000,4630,1,0,0,0,-1,9895,0,12422,2142,1909,0,64,2225,33010,4061,0,0,0,0,8,4740,-1,02,00,00,00,-74.987816,39.809017
NJ,NJ0089,COLLINGSWOOD,COLLINGSWOOD FREE PUBLIC LIBRARY,771 HADDON AVENUE,COLLINGSWOOD,08108,CAMDEN,8568580649,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,13926,12897,1,0,0,8.53,50767,13322,3336,6143,3689,0,0,696,3380,115880,2555,5776,84571,29427,204,24,18319,16900,02,00,00,00,-75.066733,39.915633
NJ,NJ0090,GIBBSBORO PUBLIC LIB,GIBBSBORO PUBLIC LIBRARY,49 KIRKWOOD ROAD,GIBBSBORO,08026,CAMDEN,8564353656,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,2274,2106,1,0,0,2.26,-1,9097,735,6954,1939,233,12,33,1531,16990,2472,1887,-1,5878,203,9,2854,-1,02,00,00,00,-74.968903,39.837499
NJ,NJ0091,GLOUCESTER CITY,GLOUCESTER CITY LIBRARY,50 N. RAILROAD AVENUE,GLOUCESTER CITY,08030,CAMDEN,8564564181,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,11456,10609,1,0,0,5.49,48471,13582,963,6104,4466,0,2,3,2548,54509,41150,2251,43139,11296,459,29,15805,4061,02,00,00,00,-75.118594,39.896931
NJ,NJ0092,HADDONFIELD,HADDONFIELD PUBLIC LIBRARY,60 N. HADDON AVENUE,HADDONFIELD,08033,CAMDEN,8564291304,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,11593,10736,1,0,0,9.45,51096,15780,6173,6143,6449,2261,4,951,3276,103200,2210,6008,128507,60334,358,11,7550,33552,02,00,00,00,-75.034274,39.899101
NJ,NJ0093,HADDON HEIGHTS,HADDON HEIGHTS PUBLIC LIBRARY,608 STATION AVENUE,HADDON HEIGHTS,08035,CAMDEN,8565477132,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,7473,6921,1,0,0,3.88,45284,11384,247,0,1195,0,0,1,3068,53946,4786,4125,30365,10948,529,18,7136,2000,02,00,00,00,-75.058879,39.88212
NJ,NJ0094,OAKLYN MEMORIAL LIBR,OAKLYN MEMORIAL LIBRARY,602 NEWTON AVENUE,OAKLYN,08107,CAMDEN,8568588226,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,4038,3740,1,0,0,2.73,-1,10315,832,10859,1787,1162,9,50,1956,20084,2852,2082,-1,8348,208,7,3140,-1,02,00,00,00,-75.079652,39.901939
NJ,NJ0095,PENNSAUKEN,PENNSAUKEN FREE PUBLIC LIBRARY,5605 CRESCENT BOULEVARD,PENNSAUKEN,08110,CAMDEN,8566655959,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,35885,33233,1,0,0,12.68,63655,12943,4562,6143,8701,0,36,0,3053,95146,13962,12952,100210,41117,368,13,19553,-1,02,00,00,00,-75.05852,39.955718
NJ,NJ0096,RUNNEMEDE,RUNNEMEDE PUBLIC LIBRARY,BROADWAY & BLACK HORSE PIKE,RUNNEMEDE,08078,CAMDEN,8569394688,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,8468,7842,1,0,0,0,-1,10608,0,12364,3286,3824,0,598,2520,48407,6696,0,0,0,0,12,8098,-1,02,00,00,00,-75.073554,39.850963
NJ,NJ0098,STRATFORD,STRATFORD PUBLIC LIBRARY,303 UNION AVENUE,STRATFORD,08084,CAMDEN,8567830602,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,7040,6520,1,0,0,1.42,43345,12930,326,7074,1873,0,2,24,2028,45150,1587,3587,15306,1568,86,7,2563,650,02,00,00,00,-75.007411,39.832579
NJ,NJ0099,WATERFORD TOWNSHIP,WATERFORD TOWNSHIP PUBLIC LIBRARY,2204 ATCO AVENUE,ATCO,08004,CAMDEN,8567677727,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,10649,9862,1,0,0,3.69,18779,1,588,15548,2462,4809,2,55,2558,18222,275,7354,15918,1961,163,7,2025,380,02,00,00,00,-74.887289,39.770033
NJ,NJ0100,CAPE MAY COUNTY,CAPE MAY COUNTY LIBRARY,30 MECHANIC STREET,CAPE MAY COURT HOUSE,08210,CAPE MAY,6094636350,ME,CO,MO,Y,CO1,N,1/1/17,12/31/17,84230,78005,1,7,1,75.73,336729,22932,19921,7474,37139,0,67,10042,23738,524079,21450,57250,567238,164721,2498,124,76695,102770,02,00,00,00,-74.82506,39.082936
NJ,NJ0102,OCEAN CITY,OCEAN CITY FREE PUBLIC LIBRARY,1735 SIMPSON AVENUE,OCEAN CITY,08226,CAPE MAY,6093992434,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,11701,10836,1,0,0,25.97,102959,11901,12120,9009,17663,29435,27,1457,3848,247405,9396,18689,270596,60203,1079,39,30249,71363,02,00,00,00,-74.590519,39.271767
NJ,NJ0104,CUMBERLAND COUNTY,CUMBERLAND COUNTY LIBRARY,800 E. COMMERCE STREET,BRIDGETON,08302,CUMBERLAND,8564532210,ME,CO,SO,Y,CO1,N,1/1/17,12/31/17,70825,65591,1,0,0,13.03,88270,241287,5125,63506,4670,15839,8,324,2820,65220,5601,84978,70223,13206,344,26,9395,4284,02,00,00,00,-75.205989,39.424494
NJ,NJ0105,BRIDGETON,BRIDGETON FREE PUBLIC LIBRARY,150 E. COMMERCE STREET,BRIDGETON,08302,CUMBERLAND,8564512620,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,25349,23476,1,0,0,5.34,42446,11040,838,0,1263,0,1,418,2340,30291,0,10543,17742,7744,248,15,3805,7214,02,00,00,00,-75.231988,39.428777
NJ,NJ0108,MILLVILLE,MILLVILLE PUBLIC LIBRARY,210 BUCK STREET,MILLVILLE,08332,CUMBERLAND,8568257087,ME,NP,SO,Y,CI1,N,1/1/17,12/31/17,28400,26301,1,0,0,11.1,50149,11856,3278,8778,2749,0,30,262,2756,97787,9904,17827,41137,7909,174,21,25809,7534,02,00,00,00,-75.039979,39.398143
NJ,NJ0109,VINELAND,VINELAND PUBLIC LIBRARY,1058 E. LANDIS AVENUE,VINELAND,08360,CUMBERLAND,8567944244,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,60724,56236,1,0,0,23.18,80321,12930,3355,6143,7155,0,8,125,3029,108438,61286,24529,144984,57061,1525,48,35126,-1,02,00,00,00,-75.009143,39.485418
NJ,NJ0110,BELLEVILLE,BELLEVILLE PUBLIC LIBRARY,221 WASHINGTON AVENUE,BELLEVILLE,07109,ESSEX,9734503434,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,35926,33271,1,0,0,9.24,35565,0,1934,0,764,0,3,6,2824,31119,2770,18524,25600,13966,361,52,2153,2153,02,00,00,00,-74.152449,40.788692
NJ,NJ0111,BLOOMFIELD,BLOOMFIELD PUBLIC LIBRARY,90 BROAD STREET,BLOOMFIELD,07003,ESSEX,9735666200,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,47315,43818,1,0,0,18,75345,18001,3995,6905,5563,0,14,0,2704,270919,42321,22737,149540,60129,846,28,66198,32157,02,00,00,00,-74.197323,40.796814
NJ,NJ0112,CALDWELL,CALDWELL FREE PUBLIC LIBRARY,268 BLOOMFIELD AVENUE,CALDWELL,07006,ESSEX,9732262837,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,7822,7244,1,0,0,5.35,29359,2988,1091,523,2878,0,2,36,2554,59898,15310,3668,47013,19850,501,9,7083,3800,02,00,00,00,-74.274328,40.838387
NJ,NJ0113,CEDAR GROVE,CEDAR GROVE FREE PUBLIC LIBRARY,ONE MUNICIPAL PLAZA,CEDAR GROVE,07009,ESSEX,9732391447,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,12411,11494,1,0,0,6.33,38831,3038,5268,523,5118,0,5,2333,2613,64020,1573,3600,66134,25566,937,6,4811,1358,02,00,00,00,-74.229218,40.851384
NJ,NJ0114,EAST ORANGE,EAST ORANGE PUBLIC LIBRARY,21 S. ARLINGTON AVENUE,EAST ORANGE,07018,ESSEX,9732665607,ME,CI,MO,Y,CI1,N,1/1/17,12/31/17,64270,59520,1,3,0,38.08,349847,19,1463,19,8442,0,8,170,3328,242160,80720,53695,262060,76925,737,91,91135,112402,02,00,00,00,-74.211733,40.759796
NJ,NJ0115,FAIRFIELD,ANTHONY PIO COSTA MEMORIAL LIBRARY,261 HOLLYWOOD AVENUE,FAIRFIELD,07004,ESSEX,9732273575,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,7466,6914,1,0,0,6.38,49267,3339,2826,540,3764,0,2,0,2786,30363,1976,2541,43251,16817,711,9,3910,-1,02,00,00,00,-74.299647,40.887582
NJ,NJ0116,GLEN RIDGE,GLEN RIDGE FREE PUBLIC LIBRARY,240 RIDGEWOOD AVENUE,GLEN RIDGE,07028,ESSEX,9737485482,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,7527,6971,1,0,0,9.17,35501,18001,4942,6905,6449,0,11,751,2500,134735,5198,4705,125752,59231,450,16,11351,42000,02,00,00,00,-74.203525,40.801189
NJ,NJ0117,IRVINGTON,IRVINGTON PUBLIC LIBRARY,CIVIC SQUARE,IRVINGTON,07111,ESSEX,9733726400,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,53926,49941,1,0,0,16.21,172321,28528,3502,15908,1570,0,0,216,2915,180156,110619,37238,48476,27305,437,43,58262,52380,02,00,00,00,-74.23155,40.725127
NJ,NJ0118,LIVINGSTON PUBLIC LI,RUTH L. ROCKWOOD MEMORIAL LIBRARY,10 ROBERT H. HARP DRIVE,LIVINGSTON,07039,ESSEX,9739924600,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,29366,27196,1,0,0,32.25,116426,18001,6110,6905,12023,0,24,1047,3276,256500,38000,21031,489293,206729,581,30,23785,77430,02,00,00,00,-74.316585,40.783362
NJ,NJ0119,MAPLEWOOD,MAPLEWOOD MEMORIAL LIBRARY,51 BAKER STREET,MAPLEWOOD,07040,ESSEX,9737621622,ME,CI,MO,Y,CI1,N,1/1/17,12/31/17,23867,22103,1,1,0,20.49,96499,18001,3174,6905,3914,0,17,3780,4478,259543,14258,17301,222681,126329,688,66,51219,61270,02,00,00,00,-74.275944,40.729266
NJ,NJ0120,MILLBURN,MILLBURN FREE PUBLIC LIBRARY,200 GLEN AVENUE,MILLBURN,07041,ESSEX,9733761006,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,20149,18660,1,0,0,20.23,59648,46470,6949,20402,8999,0,40,3026,3364,226005,29067,12018,279250,145363,413,18,25569,17217,02,00,00,00,-74.30516,40.726646
NJ,NJ0121,MONTCLAIR,MONTCLAIR PUBLIC LIBRARY,50 S. FULLERTON AVENUE,MONTCLAIR,07042,ESSEX,9737440500,ME,CI,MO,Y,CI1,N,1/1/17,12/31/17,37669,34885,1,1,0,29.9,168531,18505,12198,6905,15416,0,34,189,4153,351542,32821,31621,452188,189566,1553,53,21664,16686,02,00,00,00,-74.21833,40.811575
NJ,NJ0122,NEWARK,NEWARK PUBLIC LIBRARY,5 WASHINGTON STREET,NEWARK,07102,ESSEX,9737337780,ME,CI,MO,Y,CI1,N,1/1/17,12/31/17,277140,256659,1,8,0,82.26,1371999,12268,9845,13497,7461,0,65,0,17680,435840,163681,43659,155595,85850,2570,250,181546,158775,02,00,00,00,-74.170353,40.744198
NJ,NJ0123,NUTLEY,NUTLEY FREE PUBLIC LIBRARY,93 BOOTH DRIVE,NUTLEY,07110,ESSEX,9736670405,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,28370,26273,1,0,0,15.87,80871,18001,7366,6905,8955,0,10,2144,3120,167727,48776,18896,252990,111008,378,23,24388,45000,02,00,00,00,-74.158952,40.817542
NJ,NJ0124,ORANGE,THE ORANGE PUBLIC LIBRARY,348 MAIN STREET,ORANGE,07050,ESSEX,9736730153,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,30134,27907,1,0,0,7.6,209000,0,550,0,2000,113,0,1384,2800,43000,13250,2620,45500,6500,116,25,17500,925,02,00,00,00,-74.231428,40.772829
NJ,NJ0125,ROSELAND,ROSELAND FREE PUBLIC LIBRARY,20 ROSELAND AVENUE,ROSELAND,07068,ESSEX,9732268636,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,5819,5389,1,0,0,5.99,54533,18001,4826,6905,5000,0,6,0,3172,75026,1520,3501,55647,23644,682,10,1569,3228,02,00,00,00,-74.291716,40.823541
NJ,NJ0126,SOUTH ORANGE,SOUTH ORANGE PUBLIC LIBRARY,65 SCOTLAND ROAD,SOUTH ORANGE,07079,ESSEX,9737620230,ME,CI,SO,Y,CI1,N,1/1/17,12/31/17,16198,15001,1,0,0,13.68,80598,28469,17486,13497,3533,4412,15,3596,3368,165600,18140,7930,71362,37741,505,42,21011,6885,02,00,00,00,-74.256794,40.74711
